run_id,zone,d_c_z,net_import,req_z,c_dem,lambda_c_z,nu_c,rho
37,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.5808729282535,5472.580872928009,0.0
38,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.5808730146255,0.0,0.0
39,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873013451,0.0,0.0
40,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014622,0.0,0.0
41,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014633,0.0,0.0
42,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873016249,0.0,0.0
43,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873001939,0.0,0.0
44,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014767,5472.580873014767,0.0
45,1,16722.70760285112,0.0,16722.70760285112,16722.70760285112,5472.580873014767,5472.580873014767,0.0
46,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873013153,0.0,0.0
47,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014651,5472.580873014651,0.0
48,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014544,5472.580873014544,0.0
49,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580872925094,5472.580872925102,0.0
50,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,4559.065804902091,0.0,0.0
51,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,4559.065804899052,0.0,0.0
52,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014755,5472.580873014755,0.0
53,1,16722.70760285112,0.0,16722.70760285112,16722.70760285112,5472.580873014767,5472.580873014767,0.0
54,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014767,0.0,0.0
55,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014691,5472.580873014691,0.0
56,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,4559.065804915241,0.0,0.0
57,1,16722.70760285112,0.0,16722.70760285112,16722.70760285112,5472.580873014767,5472.580873014767,0.0
58,1,16722.70760285112,0.0,16722.70760285112,16722.70760285112,5472.580873014767,5472.580873014767,0.0
59,1,16722.70760285112,0.0,16722.70760285112,16722.70760285112,5472.580873014767,5472.580873014767,0.0
60,1,16722.70760285112,0.0,16722.70760285112,16722.70760285112,5472.580873014767,5472.580873014767,0.0
61,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580872926915,0.0,0.0
62,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014649,0.0,0.0
63,1,16722.70760285112,0.0,16722.70760285112,16722.70760285112,5472.580873014767,5472.580873014767,0.0
64,1,16722.70760285112,0.0,16722.70760285112,16722.70760285112,5472.580873014767,5472.580873014767,0.0
65,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014956,0.0,0.0
66,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014615,5472.580873014615,0.0
67,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014728,0.0,0.0
68,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,4559.065804913134,0.0,0.0
69,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873013276,5472.580873013276,0.0
70,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,4559.065804909414,0.0,0.0
71,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.5808730145845,5472.5808730145845,0.0
72,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.5808730146255,5472.5808730146255,0.0
73,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,4559.06580491527,4559.06580491527,0.0
74,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.5808730143835,0.0,0.0
75,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014749,0.0,0.0
76,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014755,5472.580873014755,0.0
77,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,4559.065804915235,4559.065804915235,0.0
78,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873015007,5472.580873015007,0.0
79,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014631,0.0,0.0
80,1,16722.70760285112,0.0,16722.70760285112,16722.707602851122,5472.580873014623,0.0,0.0
