run_id,weight_type,capacity_market_cost_countrywide,redispatch_cost_countrywide,grid_shedding_countrywide_mwh,capacity_market_cost_split,redispatch_cost_split,grid_shedding_split_mwh,delta_capacity_market_cost,delta_redispatch_cost,delta_cost_excluding_grid_shedding,avoided_grid_shedding_mwh,break_even_voll_eur_per_mwh,case_study,scenario,sigma,design_order,design_label
52,ptdf_neg,91516369.77238172,-3100188.2138868533,44033.77189966499,125259330.58127092,-2468221.7879355103,36671.851393223056,33742960.808889195,631966.425951343,34374927.23484054,7361.920506441937,4669.288021347322,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
53,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,125259330.58128196,-5155310.7987139225,77398.05268664965,33742960.80890033,753601.1399104204,34496561.94881075,1486.999013729117,23198.779306719098,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
54,ptdf_neg,91516369.77238168,-5897061.652176436,78885.05167965923,125259330.58118854,-5100388.479140683,77398.0526379708,33742960.80880687,796673.173035753,34539633.98184262,1486.9990416884248,23227.744614162173,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
55,ptdf_pos,91516369.7723804,-4668459.296255444,69789.3131982631,125259330.58127902,-5881357.818228303,88984.3656278865,33742960.80889863,-1212898.5219728593,32530062.28692577,-19195.052429623393,,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
56,ptdf_neg,76239924.39775416,-3050071.420570906,44033.7718815102,125259330.58128159,-2509851.906069957,36754.03412425045,49019406.183527425,540219.5145009486,49559625.69802837,7279.737757259747,6807.886128673364,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
57,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,125259330.58128196,-5155310.7987139225,77398.05268664965,33742960.80890033,753601.1399104204,34496561.94881075,1486.999013729117,23198.779306719098,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
58,ptdf_neg,91516369.77238163,-5908911.938624343,78885.05170037877,125259330.58128196,-5155310.7987139225,77398.05268664965,33742960.80890033,753601.1399104204,34496561.94881075,1486.999013729117,23198.779306719098,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
59,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,125259330.58128196,-5155310.7987139225,77398.05268664965,33742960.80890033,753601.1399104204,34496561.94881075,1486.999013729117,23198.779306719098,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
60,ptdf_neg,91516369.77238163,-5908911.938624343,78885.05170037877,125259330.58128196,-5155310.7987139225,77398.05268664965,33742960.80890033,753601.1399104204,34496561.94881075,1486.999013729117,23198.779306719098,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
61,ptdf_pos,91516369.77091382,-3100188.21388765,44033.77189970939,125259330.58130242,-2480622.046437622,36654.14064663144,33742960.810388595,619566.167450028,34362526.97783862,7379.631253077954,4656.401627588971,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
62,ptdf_neg,91516369.77237971,-2974541.6862875004,40818.829613334005,125259330.57980438,-2367096.68724801,33212.789097821034,33742960.807424664,607444.9990394902,34350405.80646416,7606.04051551297,4516.20074024119,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
63,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,125259330.58128196,-5155310.7987139225,77398.05268664965,33742960.80890033,753601.1399104204,34496561.94881075,1486.999013729117,23198.779306719098,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
64,ptdf_neg,91516369.77238163,-5908911.938624343,78885.05170037877,125259330.58128196,-5155310.7987139225,77398.05268664965,33742960.80890033,753601.1399104204,34496561.94881075,1486.999013729117,23198.779306719098,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
65,ptdf_pos,91516369.77238484,-3097318.814303233,44033.77189986701,125259330.58129315,-2510177.5713679343,36739.547108196566,33742960.80890831,587141.2429352985,34330102.05184361,7294.224791670444,4706.477114750628,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
66,ptdf_neg,91516369.77237915,-3047472.1106821336,40818.82961592904,125259330.58127886,-2367567.6533987923,33181.75073296847,33742960.808899716,679904.4572833413,34422865.266183056,7637.0788829605735,4507.333994282218,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
67,ptdf_pos,91516369.77238102,-3054109.765488889,40818.82961479142,125259330.58127874,-2369666.640446419,33212.78912048071,33742960.80889772,684443.1250424702,34427403.93394019,7606.040494310713,4526.324039385768,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
68,ptdf_neg,76239924.39771943,-3044965.0973838414,44033.77189986714,125259330.58126901,-2423212.197142935,36654.14064662098,49019406.18354958,621752.9002409065,49641159.08379049,7379.63125324616,6726.780428487437,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
69,ptdf_pos,91516369.77235672,-3100188.2138947616,44033.77189986714,125259330.58119145,-2508146.030140134,36739.54710820331,33742960.80883473,592042.1837546276,34335002.99258936,7294.22479166383,4707.149008052091,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
70,ptdf_neg,76239924.39765722,-3051425.749916032,40818.82961592906,125259330.58128065,-2346448.63264982,33160.59476267721,49019406.18362343,704977.1172662121,49724383.30088965,7658.234853251852,6492.9300620462955,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
71,ptdf_pos,91516369.77237934,-3096039.968033264,44033.77189986699,125259330.58122025,-2503282.859777675,36654.140646641084,33742960.808840916,592757.1082555889,34335717.9170965,7379.6312532259035,4652.768781920793,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
72,ptdf_neg,91516369.77237931,-3001983.931381897,40818.82961592903,125259330.55816546,-2251343.753032456,33146.48341839563,33742960.78578615,750640.1783494409,34493600.964135595,7672.346197533399,4495.834791087115,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
73,ptdf_pos,76239924.39775519,-3092644.390302903,44033.77189739439,125259330.5812833,-2506481.7889448246,36654.14064664298,49019406.18352811,586162.6013580784,49605568.78488619,7379.6312507514085,6721.957656059746,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
74,ptdf_neg,91516369.77237535,-3051615.7195614018,40818.82961592889,125259330.5812809,-2345106.722107344,33212.78912047193,33742960.80890556,706508.9974540579,34449469.80635961,7606.04049545696,4529.225137170392,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
75,ptdf_pos,91516369.7723814,-4968157.05751567,112053.79326193933,125259330.58127937,-4177625.092370526,107211.0690372988,33742960.80889797,790531.9651451437,34533492.77404311,4842.724224640522,7131.005436636556,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
76,ptdf_neg,91516369.77238147,-4222422.6356272325,71069.94998895211,125259330.57986958,-3545846.885456098,66774.33843211332,33742960.80748811,676575.7501711347,34419536.557659246,4295.61155683879,8012.720913477832,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
77,ptdf_pos,76239924.39775456,-4908158.656271961,112053.79327165188,125259330.58127747,-4186731.528591188,107161.02524675816,49019406.18352291,721427.1276807724,49740833.31120368,4892.768024893725,10166.194893796153,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
78,ptdf_neg,91516369.77238569,-5939508.848197056,112097.28223889395,125259330.58127964,-5131386.121948059,107257.40913065418,33742960.80889395,808122.7262489973,34551083.53514294,4839.873108239772,7138.840784135544,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
79,ptdf_pos,91516369.7723794,-4909911.157372669,112053.793271652,125259330.58128005,-4178237.7353009256,107211.06903729666,33742960.808900654,731673.4220717438,34474634.230972394,4842.724234355337,7118.851407313647,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
80,ptdf_neg,91516369.77237925,-7915233.291370563,106330.01985609326,125259330.58128011,-7218297.111297026,101339.94518262548,33742960.80890086,696936.1800735369,34439896.9889744,4990.074673467781,6901.679682689174,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
1,ptdf_pos,91516369.77138887,-3093603.857631908,44033.77189985748,100320835.77586131,-2464701.146159989,36802.86820783689,8804466.004472435,628902.711471919,9433368.715944353,7230.903692020591,1304.5905626366198,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
2,ptdf_neg,91516369.77237989,-2974739.1968354387,40818.82961592906,100320835.77774696,-2345949.314907086,33093.647970224214,8804466.00536707,628789.8819283526,9433255.887295423,7725.181645704848,1221.1047351281704,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
3,ptdf_pos,91516369.77238083,-3008080.854911352,40818.82961593033,100320835.77570912,-2365109.9439191017,33093.647984914285,8804466.003328294,642970.9109922503,9447436.914320543,7725.181631016043,1222.9404259428375,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
4,ptdf_neg,91516369.77238244,-3427319.7614145624,53543.63076651991,100320835.77781604,-2332516.3555597505,36802.86820229994,8804466.005433604,1094803.405854812,9899269.411288416,16740.76256421997,591.3272691917944,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
5,ptdf_pos,91516369.7723778,-3041766.8434679494,40818.82961592869,100320835.77781302,-2343034.2048451025,33093.64797022234,8804466.005435213,698732.6386228469,9503198.64405806,7725.181645706354,1230.1586007805947,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
6,ptdf_neg,91516369.77238238,-3097679.2190012727,44033.77189986714,100320835.77781254,-2492578.857500783,36802.868202334845,8804466.005430162,605100.3615004895,9409566.366930652,7230.903697532296,1301.2988086318826,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
7,ptdf_pos,91516369.77237917,-4962726.652391783,112053.79327165188,100320835.77781461,-6101581.158865398,93715.1822276152,8804466.005435437,-1138854.5064736148,7665611.498961822,18338.61104403669,418.00393064416454,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
8,ptdf_neg,91516369.77237934,-4711620.240393659,69789.31319826306,100320835.77775079,-2511732.842517136,36802.86820279062,8804466.005371451,2199887.397876523,11004353.403247975,32986.44499547244,333.6022843552368,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
9,ptdf_pos,91516369.77238089,-6506818.441861661,94111.6525666242,100320835.77781239,-6109886.318223443,93715.18222761455,8804466.005431503,396932.12363821827,9201398.129069721,396.47033900964016,23208.288801765797,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
10,ptdf_neg,91516369.77237792,-4966831.393762497,112053.79327165188,100320835.77781181,-4185126.9536451735,112053.79327165186,8804466.005433887,781704.4401173238,9586170.445551211,2.9103830456733704e-11,,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
11,ptdf_pos,91516369.77232288,-2970704.682067275,40818.82961593477,100320835.77813119,-2364752.515225093,33093.647963919,8804466.005808309,605952.1668421822,9410418.17265049,7725.181652015766,1218.1484651813964,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
12,ptdf_neg,76239924.39775535,-7740437.157283196,94203.67044859313,100320835.77781306,-7516612.678615575,106180.26056681278,24080911.380057707,223824.4786676215,24304735.858725328,-11976.590118219654,,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
13,ptdf_pos,91516369.77237931,-3041879.4391216,40818.82961592899,100320835.77781166,-2364133.7308266684,33093.64797021664,8804466.005432352,677745.7082949313,9482211.713727284,7725.18164571235,1227.4419099245551,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
14,ptdf_neg,91516369.77237964,-4179450.274048791,71069.94998895201,100320835.77781141,-3729833.5382917705,71069.94998895192,8804466.005431771,449616.7357570203,9254082.74118879,8.731149137020111e-11,,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
15,ptdf_pos,91516369.77237935,-3042040.3216456054,40818.82961592894,100320835.77781168,-2364349.254274985,33093.64797022237,8804466.005432323,677691.0673706206,9482157.072802942,7725.181645706565,1227.4348368329765,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
16,ptdf_neg,91516369.77238256,-3098762.112340372,44033.77189986714,100320835.7778161,-2512917.656630913,36802.86820231671,8804466.005433545,585844.4557094593,9390310.461143004,7230.903697550428,1298.6358073506228,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
17,ptdf_pos,91516369.77196397,-2950473.338159346,40818.82961592893,100320835.7756659,-2074005.0381764844,33093.64797019648,8804466.003701925,876468.2999828616,9680934.303684786,7725.181645732453,1253.1659121611374,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
18,ptdf_neg,91516369.77238019,-4481303.578739186,94726.83637661186,100320835.77781318,-2512917.6566307275,36802.86820231364,8804466.005432993,1968385.9221084584,10772851.927541452,57923.968174298214,185.98262976605835,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
19,ptdf_pos,91516369.77237973,-3098245.597205596,44033.77189986714,100320835.77770402,-2478214.4763922035,36802.86820234391,8804466.00532429,620031.1208133926,9424497.126137681,7230.90369752323,1303.3636624652895,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
20,ptdf_neg,76239924.3976425,-2981879.0994041124,40818.82961592903,100320835.77781413,-2361475.154784615,33093.64797023204,24080911.38017164,620403.9446194973,24701315.32479114,7725.18164569699,3197.5060856400755,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
21,ptdf_pos,91516369.7723787,-3054109.7655331763,40818.82961592906,100320835.77781004,-2364991.7328758663,33093.64797022226,8804466.00543134,689118.0326573099,9493584.03808865,7725.181645706805,1228.9140208586055,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
22,ptdf_neg,91516369.77238235,-3094897.190118133,44033.77189892408,100320835.77781281,-2477463.6763705346,36802.86820213035,8804466.00543046,617433.5137475985,9421899.519178059,7230.903696793735,1303.004425761587,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
23,ptdf_pos,76239924.39775701,-3094917.759944303,44033.77189129565,100320835.77634756,-2506126.5800764645,36802.86820230386,24080911.378590554,588791.1798678385,24669702.55845839,7230.903688991792,3411.70393349522,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
24,ptdf_neg,76239924.39775531,-2622646.8763118,34498.08006596782,100320835.77781273,-2147919.9221896585,33093.64797022585,24080911.380057424,474726.95412214147,24555638.334179565,1404.4320957419695,17484.389888716323,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
25,ptdf_pos,76239924.39774609,-3100188.21389476,44033.77189986714,100320835.77781342,-2512917.656633609,36802.86820235621,24080911.380067334,587270.5572611508,24668181.937328484,7230.903697510934,3411.4936347195326,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
26,ptdf_neg,91516369.77243406,-3054109.765446501,40818.82961243104,100320835.77725537,-2359852.69161369,33093.64796773768,8804466.004821315,694257.0738328109,9498723.078654125,7725.181644693359,1229.5792533472738,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
27,ptdf_pos,76239924.39745602,-2993403.8879437894,40818.82961449512,100320835.77781223,-2358970.141593096,33093.64797025179,24080911.380356207,634433.7463506935,24715345.126706902,7725.181644243326,3199.32219912581,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
28,ptdf_neg,91516369.77237794,-3093916.3035044977,44033.77189822633,100320835.77781223,-2512917.656633992,36802.86820236186,8804466.00543429,580998.6468705055,9385464.652304795,7230.903695864472,1297.9656550636357,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
29,ptdf_pos,91516369.76753378,-3054109.7387359887,40818.82886817029,100320835.77659406,-2357531.55894086,33093.64737192348,8804466.009060279,696578.1797951288,9501044.188855408,7725.1814962468125,1229.8797372555425,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
30,ptdf_neg,91516369.77238001,-3093657.9937252044,44033.77189986718,100320835.77781469,-2492956.661996528,36802.868202325466,8804466.005434677,600701.3317286763,9405167.337163353,7230.903697541711,1300.6904434864518,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
31,ptdf_pos,91516369.77227148,-3040927.2647900176,44033.771898569714,100320835.77781166,-2465671.5828868127,36802.86820232596,8804466.005540177,575255.6819032049,9379721.687443383,7230.903696243753,1297.1714299439334,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
32,ptdf_neg,91516369.77237831,-3000827.155039739,40818.82961580616,100320835.7778122,-2306824.1700749714,33093.64796975062,8804466.005433887,694002.9849647675,9498468.990398655,7725.181646055535,1229.5463622203056,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
33,ptdf_pos,91516369.77238174,-7929888.46901481,106330.01985609758,100320835.77676657,-7397364.849615425,106180.260566813,8804466.00438483,532523.6193993855,9336989.623784216,149.75928928458598,62346.647532769966,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
34,ptdf_neg,91516369.7708437,-3050009.755236277,40818.82960385701,100320835.77816553,-2332552.153258871,33093.64796334064,8804466.007321835,717457.6019774061,9521923.60929924,7725.18164051637,1232.5824883339276,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
35,ptdf_pos,91516369.77238001,-7684092.352940826,106330.01985609326,100320835.77781378,-7492635.523430357,106180.26056681272,8804466.005433768,191456.829510469,8995922.834944237,149.75928928054054,60069.21425817124,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
36,ptdf_neg,91516369.77237834,-4905833.407273765,112053.79327165196,100320835.77781473,-4186510.8841021946,112053.79327165186,8804466.00543639,719322.5231715702,9523788.52860796,1.0186340659856796e-10,,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
37,ptdf_pos,91516369.77093494,-3052413.360901016,40818.82961592893,100320835.77781539,-2366372.2414497333,33093.64797019731,8804466.006880447,686041.1194512825,9490507.12633173,7725.181645731624,1228.5157244911513,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
38,ptdf_neg,91516369.77237931,-4969308.3311269935,112053.79326870908,100320835.77639659,-4150104.454755185,112053.79327165188,8804466.004017279,819203.8763718084,9623669.880389087,-2.9428047128021717e-06,,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
39,ptdf_pos,91516369.77235967,-3068043.9221658623,44033.77189986714,100320835.77781391,-2510104.7461531893,36802.86820231915,8804466.005454242,557939.176012673,9362405.181466915,7230.90369754799,1294.7766383117118,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
40,ptdf_neg,91516369.77237925,-3051008.9535438973,40818.82961592899,100320835.77778223,-2366514.949618636,33093.647970230835,8804466.005402982,684494.0039252611,9488960.009328242,7725.181645698154,1228.3154551598493,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
41,ptdf_pos,91516369.77237943,-3040835.446368129,40818.82961592893,100320835.77781315,-2364475.765209401,33093.64797022538,8804466.005433723,676359.681158728,9480825.686592452,7725.181645703553,1227.2624931564321,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
42,ptdf_neg,91516369.77240646,-3093335.16007806,44033.771899867024,100320835.77634613,-2375701.1802654797,36802.8682023312,8804466.003939673,717633.9798125802,9522099.983752254,7230.903697535825,1316.8616789900316,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
43,ptdf_pos,91516369.7721679,-3098491.2560032755,44033.77188896679,100320835.7778121,-2512917.656630934,36802.86820231671,8804466.005644187,585573.5993723413,9390039.60501653,7230.9036866500755,1298.598351178805,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
44,ptdf_neg,91516369.77238166,-3050437.7800222784,40818.82961592906,100320835.77781224,-2366514.949618149,33093.64797022494,8804466.00543058,683922.8304041293,9488388.835834708,7725.1816457041205,1228.2415185811308,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
45,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
46,ptdf_neg,91516369.77233556,-5687547.717048552,78885.0515057034,100320835.75301684,-4800863.614019253,73499.77749536606,8804465.980681285,886684.1030292986,9691150.083710585,5385.274010337351,1799.5648995961674,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
47,ptdf_pos,91516369.77237974,-3040585.153425213,40818.829613370326,100320835.77781299,-2366514.94961794,33093.64797022241,8804466.005433246,674070.203807273,9478536.209240519,7725.1816431479165,1226.966128058334,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
48,ptdf_neg,91516369.77185436,-3523927.20686917,53543.63076864139,100320835.77781424,-2512917.6566311587,36802.86820232002,8804466.005959883,1011009.5502380114,9815475.556197895,16740.76256632137,586.3218904940694,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
49,ptdf_pos,91516369.7708821,-3100188.2138876715,44033.77189968557,100320835.77781254,-2512917.656631923,36802.868202331294,8804466.00693044,587270.5572557487,9391736.56418619,7230.903697354275,1298.833030734809,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
50,ptdf_neg,76239924.39754617,-2978681.6491801413,40818.82961558185,100320835.77781421,-2366514.949618803,33093.64797023289,24080911.380268037,612166.6995613384,24693078.079829376,7725.181645348966,3196.439800829295,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
51,ptdf_pos,76239924.39749914,-2986854.79191797,40818.829615357645,100320835.7766724,-2322417.086690282,33093.647969022735,24080911.37917325,664437.705227688,24745349.084400937,7725.18164633491,3203.206114401333,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
52,ptdf_neg,91516369.77238172,-3100188.2138868533,44033.77189966499,100320835.77634113,-2463623.2226837985,36802.86820231676,8804466.003959402,636564.9912030548,9441030.995162457,7230.903697348236,1305.6502188827012,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
53,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
54,ptdf_neg,91516369.77238168,-5897061.652176436,78885.05167965923,100320835.7773455,-4795193.341623101,73499.77775322343,8804466.004963815,1101868.3105533347,9906334.31551715,5385.273926435795,1839.522826664007,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
55,ptdf_pos,91516369.7723804,-4668459.296255444,69789.3131982631,100320835.77781266,-6089181.444821431,93715.18222761522,8804466.005432263,-1420722.1485659871,7383743.856866276,-23925.86902935212,,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
56,ptdf_neg,76239924.39775416,-3050071.420570906,44033.7718815102,100320835.77781622,-2466763.680434082,36802.868202327845,24080911.38006206,583307.7401368236,24664219.120198883,7230.903679182353,3410.945604379539,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
57,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
58,ptdf_neg,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
59,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
60,ptdf_neg,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
61,ptdf_pos,91516369.77091382,-3100188.21388765,44033.77189970939,100320835.77781153,-2512846.012671788,36802.86820231655,8804466.006897703,587342.2012158618,9391808.208113564,7230.903697392838,1298.8429387463505,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
62,ptdf_neg,91516369.77237971,-2974541.6862875004,40818.829613334005,100320835.77673988,-2366514.94961821,33093.647970225706,8804466.00436017,608026.7366692903,9412492.74102946,7725.181643108299,1218.4170128124335,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
63,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
64,ptdf_neg,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
65,ptdf_pos,91516369.77238484,-3097318.814303233,44033.77189986701,100320835.77768254,-2510761.9703864423,36802.86820232913,8804466.005297706,586556.8439167906,9391022.849214496,7230.903697537877,1298.7343272753224,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
66,ptdf_neg,91516369.77237915,-3047472.1106821336,40818.82961592904,100320835.77639842,-2256631.8364615277,33093.6479700679,8804466.004019275,790840.2742206058,9595306.278239882,7725.181645861143,1242.081638737994,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
67,ptdf_pos,91516369.77238102,-3054109.765488889,40818.82961479142,100320835.77781297,-2354920.099662206,33093.64797021169,8804466.00543195,699189.6658266829,9503655.671258632,7725.18164457973,1230.217761666063,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
68,ptdf_neg,76239924.39771943,-3044965.0973838414,44033.77189986714,100320835.77781868,-2491988.121087264,36802.868202325466,24080911.380099252,552976.9762965776,24633888.35639583,7230.903697541675,3406.7509936234846,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
69,ptdf_pos,91516369.77235672,-3100188.2138947616,44033.77189986714,100320835.77781141,-2464770.119446263,36802.86820233942,8804466.00545469,635418.0944484985,9439884.099903189,7230.9036975277195,1305.4916086257283,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
