scenario,case_study,design,sigma,line,bus,ptdf,ptdf_side,capacity_min_mw,capacity_max_mw,rho_investment_total_overload,rho_investment_maximum_overload,rho_investment_redispatch,rho_investment_grid_shedding,runs
nl34_z3_sigma75,Case Study 1,Split,0.75,34,NL0 25,0.2674852916627747,positive,0.0,1000.0,-0.6752161069186867,-0.7074917765947163,-0.2541913765463829,-0.23728312289996137,80
nl34_z3_sigma75,Case Study 1,Split,0.75,34,NL0 26,0.7431821366241216,positive,0.0,1000.0,0.7769290721329372,0.8000216803705498,0.25540716043698564,0.30093206310546805,80
nl34_z3_sigma75,Case Study 1,Split,0.75,34,NL0 28,0.5315626726964165,positive,0.0,1000.0,0.8461803253717651,0.8669428324566928,0.7237580478081489,0.6183858599508371,80
nl34_z3_sigma75,Case Study 1,Split,0.75,34,NL0 31,0.2745496521811298,positive,0.0,1000.0,-0.38781191658598374,-0.39591972607281417,0.2397616335680817,0.20657313937383362,80
nl34_z3_sigma100,Case Study 1,Split,1.0,11,NL0 11,0.051894578703487,positive,0.0,1000.0,-0.0706129140227567,0.15137995604972096,0.44496736072831733,0.6399388726721815,80
nl34_z3_sigma100,Case Study 1,Split,1.0,11,NL0 12,0.3496049747419688,positive,0.0,1000.0,0.5747393263237522,0.6177717290949652,0.3511028994439121,0.2883542845893992,80
nl34_z3_sigma100,Case Study 1,Split,1.0,11,NL0 14,0.5958661306973952,positive,0.0,1000.0,0.23641311730127376,0.4946782286108852,0.5636216437741292,0.6164004110966952,80
nl34_z3_sigma100,Case Study 1,Split,1.0,11,NL0 15,0.0602920655691071,positive,0.0,1000.0,-0.4064317874049115,-0.6774793847703369,-0.6444904193436252,-0.5303023679013104,80
nl34_z3_sigma100,Case Study 1,Split,1.0,11,NL0 19,0.2564038049304295,positive,0.0,1000.0,-0.037835255820850296,-0.30948827849667543,-0.42963495979474103,-0.3597199952555943,80
nl34_z3_sigma100,Case Study 1,Split,1.0,11,NL0 2,0.2338244393894311,positive,0.0,1000.0,-0.0444741300425436,-0.33734982261954516,-0.3938659805675205,-0.3284292367213564,80
nl34_z3_sigma100,Case Study 1,Split,1.0,11,NL0 25,0.2674852916627749,positive,0.0,1000.0,0.3601137209761133,0.4005986523532399,0.2211058972645914,0.29485994321022785,80
nl34_z3_sigma100,Case Study 1,Split,1.0,11,NL0 26,-0.2568178633758781,negative,0.0,1000.0,-0.1860305784151104,0.12675178225499104,0.31576867045293805,0.41117729465604597,80
nl34_z3_sigma100,Case Study 1,Split,1.0,11,NL0 28,0.5315626726964169,positive,0.0,1000.0,0.5973981431499885,0.6262327899153173,0.3874797795098355,0.31151739804743883,80
nl34_z3_sigma100,Case Study 1,Split,1.0,11,NL0 31,0.2745496521811301,positive,0.0,1000.0,0.2865313624914669,0.3465090257676715,0.04500532139805357,0.03549098166402737,80
nl34_z3_sigma100,Case Study 1,Split,1.0,14,NL0 12,-0.3803812325533696,negative,0.0,1000.0,0.5430339088420533,0.5728833962058163,0.3511028994439121,0.2883542845893992,80
nl34_z3_sigma100,Case Study 1,Split,1.0,14,NL0 14,-0.2363562655801373,negative,0.0,1000.0,0.07801040615011533,0.11696727217347576,0.5636216437741292,0.6164004110966952,80
nl34_z3_sigma100,Case Study 1,Split,1.0,14,NL0 19,-0.246483307049037,negative,0.0,1000.0,0.0045811919441200505,-0.07819658582390045,-0.42963495979474103,-0.3597199952555943,80
nl34_z3_sigma100,Case Study 1,Split,1.0,14,NL0 2,-0.2140445489169543,negative,0.0,1000.0,-0.03938402729779006,-0.12488486750769111,-0.3938659805675205,-0.3284292367213564,80
nl34_z3_sigma100,Case Study 1,Split,1.0,14,NL0 25,-0.5462474063364559,negative,0.0,1000.0,0.3480671315265139,0.4348080550449237,0.2211058972645914,0.29485994321022785,80
nl34_z3_sigma100,Case Study 1,Split,1.0,14,NL0 26,-0.1501990200092376,negative,0.0,1000.0,-0.2884493153014943,-0.236624781244364,0.31576867045293805,0.41117729465604597,80
nl34_z3_sigma100,Case Study 1,Split,1.0,14,NL0 28,-0.2739639157957153,negative,0.0,1000.0,0.5192035526940314,0.5287916831159643,0.3874797795098355,0.31151739804743883,80
nl34_z3_sigma100,Case Study 1,Split,1.0,14,NL0 31,-0.2725526290146342,negative,0.0,1000.0,0.31632095861819864,0.3307709555884182,0.04500532139805357,0.03549098166402737,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 1,0.5863925659267386,positive,0.0,1000.0,0.77275861773882,0.7627713476266427,0.43473279098703527,0.6577291170316151,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 11,0.6884856692823966,positive,0.0,1000.0,0.7471124719510299,0.7589987474323302,0.44496736072831733,0.6399388726721815,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 12,0.8096498326560537,positive,0.0,1000.0,-0.05276372800153752,-0.01701669839996274,0.3511028994439121,0.2883542845893992,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 13,0.4951241241528987,positive,0.0,1000.0,0.5785395066840686,0.537085333742589,0.46999678704525993,0.6820832294123558,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 14,0.8179529300422532,positive,0.0,1000.0,0.3234618639559907,0.2871316169619164,0.5636216437741292,0.6164004110966952,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 15,0.7998951750421592,positive,0.0,1000.0,-0.32076168687003864,-0.2811108195617221,-0.6444904193436252,-0.5303023679013104,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 16,0.0508547496430146,positive,0.0,1000.0,0.054772308378039154,-0.0009725310836496195,-0.0480424721923852,0.06019283762954797,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 19,0.8065074028788093,positive,0.0,1000.0,-0.3262078146092542,-0.2769093517998446,-0.42963495979474103,-0.3597199952555943,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 2,0.8057461026636854,positive,0.0,1000.0,-0.30229554634119665,-0.24220689565841044,-0.3938659805675205,-0.3284292367213564,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 20,0.8732517387551535,positive,0.0,1000.0,0.10483289260839254,0.13816403343824077,0.08529717351239394,-0.02026182744906055,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 22,0.1126525218778523,positive,0.0,1000.0,-0.713829161825125,-0.6928449315487464,-0.3821652388491833,-0.5473320656575602,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 25,0.8068810333166492,positive,0.0,1000.0,-0.02093991802446045,0.061309928845752176,0.2211058972645914,0.29485994321022785,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 26,0.8229199299696675,positive,0.0,1000.0,0.35194662457652987,0.25123588956829507,0.31576867045293805,0.41117729465604597,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 28,0.8157848338519302,positive,0.0,1000.0,-0.0642382992483187,-0.008183632166636683,0.3874797795098355,0.31151739804743883,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 31,0.8071192197782027,positive,0.0,1000.0,-0.11036120339472363,-0.054312847286832715,0.04500532139805357,0.03549098166402737,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 4,0.8311498499314555,positive,0.0,1000.0,0.31131119658151224,0.23141552339152716,0.027147703587027984,0.13576560708396282,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 5,0.196162519321621,positive,0.0,1000.0,-0.7599071330925894,-0.7363388743198316,-0.4233146559440014,-0.5902713676214547,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 6,0.2916914495222212,positive,0.0,1000.0,-0.10936871244676571,-0.09183358682634284,0.12594025148815627,0.2518819797226635,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 7,0.1126525218778523,positive,0.0,1000.0,-0.727006566819945,-0.7073096442891573,-0.4083358701995883,-0.5903485575560431,80
nl34_z3_sigma100,Case Study 1,Split,1.0,26,NL0 9,0.4137255672146021,positive,0.0,1000.0,0.002115553276805192,-0.02456421219190435,0.20443632300301606,0.3085199950073155,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 1,-0.5863925659267387,negative,0.0,1000.0,0.8572778900859545,0.8620938709659094,0.43473279098703527,0.6577291170316151,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 11,-0.6884856692823967,negative,0.0,1000.0,0.8465503718571945,0.8735337516722322,0.44496736072831733,0.6399388726721815,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 12,-0.8096498326560541,negative,0.0,1000.0,-0.04661451260702152,-0.07372854168116943,0.3511028994439121,0.2883542845893992,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 13,-0.4951241241528989,negative,0.0,1000.0,0.6868469369135061,0.6767621951509972,0.46999678704525993,0.6820832294123558,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 14,-0.8179529300422536,negative,0.0,1000.0,0.23633586652773014,0.30092104173059103,0.5636216437741292,0.6164004110966952,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 15,-0.7998951750421595,negative,0.0,1000.0,-0.2933098325020778,-0.33453163189416174,-0.6444904193436252,-0.5303023679013104,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 16,-0.0508547496430146,negative,0.0,1000.0,0.32725935578715726,0.2983336352203573,-0.0480424721923852,0.06019283762954797,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 19,-0.8065074028788094,negative,0.0,1000.0,-0.39378039578502494,-0.44440777777541113,-0.42963495979474103,-0.3597199952555943,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 2,-0.8057461026636855,negative,0.0,1000.0,-0.3757035685010135,-0.39435904892002505,-0.3938659805675205,-0.3284292367213564,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 20,0.1267482612448462,positive,0.0,1000.0,-0.3766565840569732,-0.3888973682198767,0.08529717351239394,-0.02026182744906055,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 22,-0.1126525218778524,negative,0.0,1000.0,-0.8371353744664704,-0.8568902017960113,-0.3821652388491833,-0.5473320656575602,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 25,-0.8068810333166494,negative,0.0,1000.0,0.009384255417634664,0.05490892303155137,0.2211058972645914,0.29485994321022785,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 26,-0.8229199299696678,negative,0.0,1000.0,0.3075638899288066,0.3810011431382437,0.31576867045293805,0.41117729465604597,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 28,-0.8157848338519306,negative,0.0,1000.0,-0.062237514844873484,-0.08126231941018991,0.3874797795098355,0.31151739804743883,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 31,-0.8071192197782028,negative,0.0,1000.0,-0.03839799652837288,-0.054822561182121025,0.04500532139805357,0.03549098166402737,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 4,-0.8311498499314557,negative,0.0,1000.0,0.3484503068155819,0.4305360754317527,0.027147703587027984,0.13576560708396282,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 5,-0.1961625193216211,negative,0.0,1000.0,-0.8426873946700294,-0.832077601536172,-0.4233146559440014,-0.5902713676214547,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 6,-0.2916914495222213,negative,0.0,1000.0,-0.12301180903801448,-0.0625143662713934,0.12594025148815627,0.2518819797226635,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 7,-0.1126525218778524,negative,0.0,1000.0,-0.8443749561947708,-0.8516745847975,-0.4083358701995883,-0.5903485575560431,80
nl34_z3_sigma100,Case Study 1,Split,1.0,27,NL0 9,-0.4137255672146022,negative,0.0,1000.0,-0.0542824106659618,-0.05446774049934224,0.20443632300301606,0.3085199950073155,80
nl34_z3_sigma100,Case Study 1,Split,1.0,34,NL0 11,0.0518945787034868,positive,0.0,1000.0,0.2642524514459864,0.3806596600251408,0.44496736072831733,0.6399388726721815,80
nl34_z3_sigma100,Case Study 1,Split,1.0,34,NL0 12,0.3496049747419685,positive,0.0,1000.0,0.04362640282452014,0.09552739194940356,0.3511028994439121,0.2883542845893992,80
nl34_z3_sigma100,Case Study 1,Split,1.0,34,NL0 14,0.5958661306973949,positive,0.0,1000.0,0.733045465284175,0.7470968764340565,0.5636216437741292,0.6164004110966952,80
nl34_z3_sigma100,Case Study 1,Split,1.0,34,NL0 15,0.0602920655691069,positive,0.0,1000.0,-0.8143337325413106,-0.8513348471941509,-0.6444904193436252,-0.5303023679013104,80
nl34_z3_sigma100,Case Study 1,Split,1.0,34,NL0 19,0.2564038049304292,positive,0.0,1000.0,-0.6105381452116697,-0.6954816695624988,-0.42963495979474103,-0.3597199952555943,80
nl34_z3_sigma100,Case Study 1,Split,1.0,34,NL0 2,0.2338244393894308,positive,0.0,1000.0,-0.7239771388775219,-0.8240632570813967,-0.3938659805675205,-0.3284292367213564,80
nl34_z3_sigma100,Case Study 1,Split,1.0,34,NL0 25,0.2674852916627747,positive,0.0,1000.0,-0.08645976973309684,-0.03597067570416414,0.2211058972645914,0.29485994321022785,80
nl34_z3_sigma100,Case Study 1,Split,1.0,34,NL0 26,0.7431821366241216,positive,0.0,1000.0,0.7051496061708175,0.7733571607767684,0.31576867045293805,0.41117729465604597,80
nl34_z3_sigma100,Case Study 1,Split,1.0,34,NL0 28,0.5315626726964165,positive,0.0,1000.0,0.16158794038643962,0.21115330593658355,0.3874797795098355,0.31151739804743883,80
nl34_z3_sigma100,Case Study 1,Split,1.0,34,NL0 31,0.2745496521811298,positive,0.0,1000.0,-0.07651282199090231,-0.009005051076746328,0.04500532139805357,0.03549098166402737,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,12,NL0 12,-0.3496049747419678,negative,0.0,436.0076028511256,0.5698916805663552,0.5698916805663552,0.6146051139859201,0.6093311907428334,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,12,NL0 14,0.4041338693026059,positive,0.0,436.0076028511222,-0.01962837119227779,-0.02105588909717072,0.0845032059609525,0.07149664844017628,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,12,NL0 15,-0.0602920655691064,negative,0.0,436.0076028511805,0.18948524881856257,0.18948524881856257,-0.18931658447336908,-0.7002100098098036,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,12,NL0 19,-0.2564038049304286,negative,0.0,436.0076028511411,0.47152359426225043,0.47152359426225043,0.40733600428752675,0.47830450134424285,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,12,NL0 2,-0.2338244393894301,negative,0.0,436.0076028511203,-0.028473012953014416,-0.028473012953014416,-0.07670389740375122,-0.10924354960633621,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,12,NL0 25,-0.2674852916627739,negative,0.0,436.00760285112256,0.3320861410865933,0.3320861410865933,0.22773987720436054,0.21484867988604966,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,12,NL0 26,0.2568178633758791,positive,0.0,436.0076028511292,-0.2323285390213244,-0.2323285390213244,-0.09077325834254088,-0.02644591881486082,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,12,NL0 28,-0.5315626726964157,negative,0.0,436.00760285112256,0.1974971021419369,0.196069584237044,0.12105476132180294,0.11505043926465057,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,14,NL0 12,-0.3803812325533696,negative,0.0,436.0076028511256,0.6585256033116458,0.6585143918039392,0.6146051139859201,0.6093311907428334,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,14,NL0 14,-0.2363562655801373,negative,0.0,436.0076028511222,0.07151564056451773,0.07151607884695235,0.0845032059609525,0.07149664844017628,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,14,NL0 19,-0.246483307049037,negative,0.0,436.0076028511411,0.4728258162912379,0.472828713996527,0.40733600428752675,0.47830450134424285,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,14,NL0 2,-0.2140445489169543,negative,0.0,436.0076028511203,-0.04416443793444694,-0.04416470859548317,-0.07670389740375122,-0.10924354960633621,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,14,NL0 25,-0.5462474063364559,negative,0.0,436.00760285112256,0.4405143076028171,0.4405170072875533,0.22773987720436054,0.21484867988604966,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,14,NL0 26,-0.1501990200092376,negative,0.0,436.0076028511292,0.0014565303577294853,0.0014565392840519826,-0.09077325834254088,-0.02644591881486082,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,14,NL0 28,-0.2739639157957153,negative,0.0,436.00760285112256,0.11331806183135393,0.11331875629924425,0.12105476132180294,0.11505043926465057,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,20,NL0 12,-0.0605034004584656,negative,0.0,436.0076028511256,0.26807768023691103,0.11363901727951746,0.6146051139859201,0.6093311907428334,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,20,NL0 14,-0.0636651510613265,negative,0.0,436.0076028511222,-0.06262927322063849,-0.10370000324219576,0.0845032059609525,0.07149664844017628,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,20,NL0 15,-0.0567889077629214,negative,0.0,436.0076028511805,0.09423573873013127,-0.0211799679403425,-0.18931658447336908,-0.7002100098098036,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,20,NL0 19,-0.0593067892686266,negative,0.0,436.0076028511411,0.2933982186951546,0.07553321648247745,0.40733600428752675,0.47830450134424285,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,20,NL0 2,-0.0590168924623906,negative,0.0,436.0076028511203,0.03220319585322805,0.03477333915267218,-0.07670389740375122,-0.10924354960633621,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,20,NL0 25,-0.059449064639749,negative,0.0,436.00760285112256,0.23941755277297722,0.031669979875486906,0.22773987720436054,0.21484867988604966,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,20,NL0 26,-0.0655565434278683,negative,0.0,436.0076028511292,-0.07524062857906057,-0.09778040195670591,-0.09077325834254088,-0.02644591881486082,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,20,NL0 28,-0.0628395580183967,negative,0.0,436.00760285112256,-0.06612055238765928,-0.14809701288336968,0.12105476132180294,0.11505043926465057,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,20,NL0 4,-0.0686904286745871,negative,0.0,436.0076028513562,-0.028500703143979095,-0.022834512899872796,-0.2149572653452749,0.14502444182582913,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,23,NL0 12,0.1201355415571829,positive,0.0,436.0076028511256,0.6617620843989521,0.6617620843989521,0.6146051139859201,0.6093311907428334,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,23,NL0 14,0.074648235864053,positive,0.0,436.0076028511222,0.088769462918528,0.088769462918528,0.0845032059609525,0.07149664844017628,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,23,NL0 19,0.4685014839524895,positive,0.0,436.0076028511411,0.7859900925867895,0.7859900925867895,0.40733600428752675,0.47830450134424285,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,23,NL0 2,-0.1992675371058035,negative,0.0,436.0076028511203,-0.11934461039055816,-0.11934461039055816,-0.07670389740375122,-0.10924354960633621,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,23,NL0 25,0.0828747412349186,positive,0.0,436.00760285112256,0.4975802834527869,0.4975802834527869,0.22773987720436054,0.21484867988604966,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,23,NL0 28,0.0865258340173942,positive,0.0,436.00760285112256,0.09917808440468524,0.09917808440468524,0.12105476132180294,0.11505043926465057,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,4,NL0 12,-0.0605034004584659,negative,0.0,436.0076028511256,0.2304516516289211,0.2102017369626426,0.6146051139859201,0.6093311907428334,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,4,NL0 14,-0.0636651510613267,negative,0.0,436.0076028511222,-0.06391253376973317,-0.05157431709080211,0.0845032059609525,0.07149664844017628,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,4,NL0 15,-0.0567889077629216,negative,0.0,436.0076028511805,0.2287050385588185,0.2465604772401939,-0.18931658447336908,-0.7002100098098036,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,4,NL0 19,-0.0593067892686268,negative,0.0,436.0076028511411,0.15288797123666703,0.25101466326355937,0.40733600428752675,0.47830450134424285,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,4,NL0 2,-0.0590168924623907,negative,0.0,436.0076028511203,-0.12871859313184966,-0.19206635176149858,-0.07670389740375122,-0.10924354960633621,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,4,NL0 25,-0.0594490646397492,negative,0.0,436.00760285112256,0.23053178205727096,0.2996285744645511,0.22773987720436054,0.21484867988604966,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,4,NL0 26,-0.0655565434278686,negative,0.0,436.0076028511292,-0.117066101431072,-0.04401816282456158,-0.09077325834254088,-0.02644591881486082,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,4,NL0 28,-0.062839558018397,negative,0.0,436.00760285112256,0.010616463246031485,-0.026838604539995845,0.12105476132180294,0.11505043926465057,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,4,NL0 4,-0.0686904286745873,negative,0.0,436.0076028513562,-0.21848867083310738,-0.19594707901532823,-0.2149572653452749,0.14502444182582913,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,5,NL0 12,0.0605034004584656,positive,0.0,436.0076028511256,0.1819093232662211,-0.25276055294102756,0.6146051139859201,0.6093311907428334,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,5,NL0 14,0.0636651510613264,positive,0.0,436.0076028511222,-0.11599664950538044,0.06313247161471083,0.0845032059609525,0.07149664844017628,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,5,NL0 15,0.0567889077629213,positive,0.0,436.0076028511805,0.004629195421067698,-0.07467739898922011,-0.18931658447336908,-0.7002100098098036,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,5,NL0 19,0.0593067892686265,positive,0.0,436.0076028511411,-0.0031112803284310147,-0.3979415913156722,0.40733600428752675,0.47830450134424285,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,5,NL0 2,0.0590168924623905,positive,0.0,436.0076028511203,-0.24662146368201776,-0.1314298722654881,-0.07670389740375122,-0.10924354960633621,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,5,NL0 25,0.0594490646397489,positive,0.0,436.00760285112256,0.021818058527335895,-0.40069009556705654,0.22773987720436054,0.21484867988604966,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,5,NL0 26,0.0655565434278683,positive,0.0,436.0076028511292,-0.05457827611862495,-0.021732961447502044,-0.09077325834254088,-0.02644591881486082,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,5,NL0 28,0.0628395580183967,positive,0.0,436.00760285112256,-0.04253685488618682,-0.030782424083019285,0.12105476132180294,0.11505043926465057,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,5,NL0 4,0.068690428674587,positive,0.0,436.0076028513562,-0.1169152752541792,-0.08140692701244448,-0.2149572653452749,0.14502444182582913,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,7,NL0 12,0.3803812325533692,positive,0.0,436.0076028511256,0.6400597744411838,0.6269463974179611,0.6146051139859201,0.6093311907428334,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,7,NL0 14,0.2363562655801369,positive,0.0,436.0076028511222,0.10813854737629137,0.13199075988651718,0.0845032059609525,0.07149664844017628,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,7,NL0 19,0.2464833070490367,positive,0.0,436.0076028511411,0.45412326007420417,0.4553790151045686,0.40733600428752675,0.47830450134424285,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,7,NL0 2,0.2140445489169539,positive,0.0,436.0076028511203,0.027479084225099745,0.04378087808641888,-0.07670389740375122,-0.10924354960633621,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,7,NL0 25,-0.4537525936635447,negative,0.0,436.00760285112256,0.06381227943600964,0.0592013797248183,0.22773987720436054,0.21484867988604966,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,7,NL0 26,0.1501990200092372,positive,0.0,436.0076028511292,0.06230263045937947,0.09181810510383501,-0.09077325834254088,-0.02644591881486082,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,7,NL0 28,0.2739639157957148,positive,0.0,436.00760285112256,0.16153061855944378,0.14371374099747783,0.12105476132180294,0.11505043926465057,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,8,NL0 12,0.3496049747419678,positive,0.0,436.0076028511256,0.5960109212710489,0.5960109212710489,0.6146051139859201,0.6093311907428334,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,8,NL0 14,-0.4041338693026059,negative,0.0,436.0076028511222,-0.009789510804809401,-0.009789510804809401,0.0845032059609525,0.07149664844017628,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,8,NL0 15,0.0602920655691065,positive,0.0,436.0076028511805,0.2297800273975675,0.2297800273975675,-0.18931658447336908,-0.7002100098098036,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,8,NL0 19,0.2564038049304286,positive,0.0,436.0076028511411,0.4919673203018035,0.4919673203018035,0.40733600428752675,0.47830450134424285,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,8,NL0 2,0.2338244393894302,positive,0.0,436.0076028511203,-0.012021082156990938,-0.012021082156990938,-0.07670389740375122,-0.10924354960633621,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,8,NL0 25,0.267485291662774,positive,0.0,436.00760285112256,0.3541135850067128,0.3541135850067128,0.22773987720436054,0.21484867988604966,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,8,NL0 26,-0.256817863375879,negative,0.0,436.0076028511292,-0.2227292348802256,-0.2227292348802256,-0.09077325834254088,-0.02644591881486082,80
cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,8,NL0 28,-0.4684373273035843,negative,0.0,436.00760285112256,-0.023723486037932277,-0.023723486037932277,0.12105476132180294,0.11505043926465057,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,12,NL0 11,-0.0518945787034864,negative,0.0,1000.0,,,0.06304743898794565,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,20,NL0 13,0.0592653800604681,positive,0.0,1000.0,0.027617970618655417,-0.1430877969708685,-0.061730068007340266,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,20,NL0 22,0.2049073932542662,positive,0.0,1000.0,-0.040079333819604775,0.12023866070434903,-0.05012537764930036,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,20,NL0 5,0.1731074790196587,positive,0.0,1000.0,0.034793575177369813,0.0535849430966269,0.016821116824786823,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,20,NL0 6,0.1367308548993143,positive,0.0,1000.0,0.345270359224183,0.17861444883783092,0.2579117825234079,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,20,NL0 7,0.2049073932542662,positive,0.0,1000.0,-0.04013600965925213,0.12465100060091708,-0.059172554846462506,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,20,NL0 9,0.0902612752669264,positive,0.0,1000.0,0.3536645794314643,0.1920058603683898,0.17839452355938418,,80
