run_id,bus,new_capacity_mw,scenario,case_study,design,sigma
23,NL0 28,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
23,NL0 3,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
23,NL0 30,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
23,NL0 31,987.3248031843468,nl34_z3_sigma75,Case Study 1,Split,0.75
23,NL0 33,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
23,NL0 4,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
23,NL0 5,678.1047541590506,nl34_z3_sigma75,Case Study 1,Split,0.75
23,NL0 6,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
23,NL0 7,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
23,NL0 8,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
23,NL0 9,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 0,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 1,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 10,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 11,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 12,987.3248031843468,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 13,678.1047541590506,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 14,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 15,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 16,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 17,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 18,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 19,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 2,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 20,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 21,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 22,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 23,35.5312178697568,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 24,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 25,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 26,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 27,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 28,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 3,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 30,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 31,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 33,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 4,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 5,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 6,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 7,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 8,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
24,NL0 9,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 0,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 1,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 10,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 11,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 12,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 13,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 14,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 15,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 16,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 17,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 18,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 19,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 2,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 20,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 21,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 22,678.1047541590506,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 23,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 24,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 25,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 26,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 27,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 28,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 3,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 30,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 31,987.3248031843468,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 33,35.5312178697568,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 4,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 5,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 6,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 7,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 8,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
25,NL0 9,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 0,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 1,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 10,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 11,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 12,987.3248031843468,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 13,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 14,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 15,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 16,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 17,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 18,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 19,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 2,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 20,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 21,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 22,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 23,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 24,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 25,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 26,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 27,35.5312178697568,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 28,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 3,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 30,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 31,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 33,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 4,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 5,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 6,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 7,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 8,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
26,NL0 9,678.1047541590506,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 0,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 1,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 10,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 11,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 12,987.3248031843468,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 13,678.1047541590506,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 14,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 15,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 16,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 17,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 18,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 19,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 2,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 20,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 21,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 22,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 23,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 24,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 25,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 26,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 27,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 28,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 3,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 30,35.5312178697568,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 31,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 33,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 4,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 5,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 6,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 7,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 8,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
27,NL0 9,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 0,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 1,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 10,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 11,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 12,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 13,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 14,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 15,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 16,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 17,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 18,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 19,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 2,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 20,35.5312178697568,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 21,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 22,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 23,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 24,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 25,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 26,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 27,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 28,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 3,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 30,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 31,987.3248031843468,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 33,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 4,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 5,678.1047541590506,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 6,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 7,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 8,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
28,NL0 9,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 0,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 1,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 10,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 11,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 12,987.3248031843468,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 13,678.1047541590506,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 14,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 15,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 16,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 17,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 18,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 19,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 2,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 20,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 21,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 22,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 23,35.5312178697568,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 24,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 25,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 26,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 27,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 28,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 3,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 30,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 31,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 33,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 4,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 5,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 6,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 7,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 8,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
29,NL0 9,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 0,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 1,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 10,35.5312178697568,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 11,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 12,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 13,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 14,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 15,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 16,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 17,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 18,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 19,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 2,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 20,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 21,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 22,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 23,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 24,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 25,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 26,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 27,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 28,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 3,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 30,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 31,987.3248031843468,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 33,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 4,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 5,678.1047541590506,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 6,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 7,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 8,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
30,NL0 9,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 0,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 1,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 10,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 11,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 12,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 13,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 14,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 15,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 16,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 17,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 18,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 19,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 2,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 20,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 21,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 22,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 23,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 24,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 25,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 26,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 27,35.5312178697568,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 28,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 3,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 30,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 31,987.3248031843468,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 33,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 4,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 5,678.1047541590506,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 6,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 7,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 8,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
31,NL0 9,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 0,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 1,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 10,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 11,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 12,987.3248031843468,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 13,678.1047541590506,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 14,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 15,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 16,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 17,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 18,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 19,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 2,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 20,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 21,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 22,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 23,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 24,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 25,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 26,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 27,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 28,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 3,35.5312178697568,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 30,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 31,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 33,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 4,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 5,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 6,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 7,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 8,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
32,NL0 9,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 0,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 1,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 10,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 11,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 12,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 13,678.1047541590506,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 14,987.3248031843468,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 15,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 16,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 17,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 18,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 19,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 2,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 20,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 21,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 22,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 23,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 24,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 25,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 26,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 27,35.5312178697568,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 28,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 3,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 30,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 31,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 33,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 4,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 5,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 6,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 7,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 8,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
33,NL0 9,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 0,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 1,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 10,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 11,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 12,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 13,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 14,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 15,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 16,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 17,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 18,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 19,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 2,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 20,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 21,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 22,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 23,35.5312178697568,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 24,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 25,987.3248031843468,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 26,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 27,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 28,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 3,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 30,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 31,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 33,0.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 4,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 5,678.1047541590506,nl34_z3_sigma75,Case Study 1,Split,0.75
34,NL0 6,1000.0,nl34_z3_sigma75,Case Study 1,Split,0.75
