run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,rd_up_vol,rd_down_vol,rd_cost_econ,curt_cost,lambda_c_z1,c_dem_z1,nu_c_z1,req_z1,net_import_z1,c_NL0 0 Invest,c_NL0 1 Invest,c_NL0 10 Invest,c_NL0 11 Invest,c_NL0 12 Invest,c_NL0 13 Invest,c_NL0 14 Invest,c_NL0 15 Invest,c_NL0 16 Invest,c_NL0 17 Invest,c_NL0 18 Invest,c_NL0 19 Invest,c_NL0 2 Invest,c_NL0 20 Invest,c_NL0 21 Invest,c_NL0 22 Invest,c_NL0 23 Invest,c_NL0 24 Invest,c_NL0 25 Invest,c_NL0 26 Invest,c_NL0 27 Invest,c_NL0 28 Invest,c_NL0 3 Invest,c_NL0 30 Invest,c_NL0 31 Invest,c_NL0 33 Invest,c_NL0 4 Invest,c_NL0 5 Invest,c_NL0 6 Invest,c_NL0 7 Invest,c_NL0 8 Invest,c_NL0 9 Invest,case_study,design,sigma,source,source_file,lambda_c_z2,c_dem_z2,nu_c_z2,req_z2,net_import_z2,lambda_c_z3,c_dem_z3,nu_c_z3,req_z3,net_import_z3,line_idx,direction,ptdf_nonzero,ptdf_density,finite_gap,target_gap_reached,time_limit_reached,density_class
53,ptdf_pos,OPTIMAL,0.1579999923706054,0.0,502.4607752131342,2268298476.2355423,42.99563963403594,0.0,OPTIMAL,163387.2485362774,5066682165.791956,73499.77799369051,44943.73527129344,118443.51326498394,-4802515.77268937,5071484681.564646,5975.333557227263,7266.2,5975.333557227263,7266.199999999999,-38.453297475133695,0.0,0.0,0.0,0.0,32.196811853650615,0.0,234.6770299288992,63.85828882798069,0.0,0.0,0.0,117.2630045959213,0.0,0.0,0.0,0.0,0.0,0.0,23.424227280436757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.041412726245653,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227263,4921.960775213134,5975.333557227263,4921.960775213134,-2361.651456683895,5975.333557227263,4601.0,5975.333557227263,4601.0,2400.1047541590287,32,positive,3,0.08823529411764706,0.0,True,False,sparse PTDF row
54,ptdf_neg,TIME_LIMIT,120.59999990463255,687877879.1014956,502.46077660851125,2268298476.290084,42.99563963403597,0.0,OPTIMAL,140713.90971982453,5066689471.630794,73499.77775322343,33607.06598330056,107106.84373652397,-4795193.341623101,5071484664.972417,5975.333557220217,7266.2,5975.333557120776,7266.200000058256,-38.45329753338956,0.0,0.0,0.0,0.0,32.196811824269616,0.0,234.6770299288905,63.85828879925873,0.0,0.0,0.0,117.2630045959242,0.0,0.0,0.0,0.0,0.0,0.0,23.424227280420155,0.0,0.0,0.0,0.0,0.0,0.0,1.453746277970756e-06,31.041412726001795,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557220215,4921.960775154677,5975.333557121,4921.960775154863,-2361.651456625624,5975.333557219743,4601.0,5975.333557120172,4601.000000000015,2400.1047541590133,32,negative,3,0.08823529411764706,687877879.1014956,False,True,sparse PTDF row
55,ptdf_pos,TIME_LIMIT,120.40000009536745,10.88511407279002,502.4607752130533,2268298476.235336,42.99563963403597,0.0,OPTIMAL,297831.6956806195,6460258392.260629,93715.18222761522,102058.2567265021,195773.4389541174,-6089181.444821431,6466347573.70545,5975.333557227169,7266.2,5975.333557227169,7266.200000000035,-38.453297475168256,0.0,0.0,0.0,0.0,0.0,0.0,502.4607752130533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227169,4921.960775213053,5975.333557227169,4921.960775213052,-2361.651456683814,5975.333557227169,4601.0,5975.333557227169,4601.000000000046,2400.1047541589824,34,positive,33,0.9705882352941176,10.88511407279002,False,True,dense PTDF row
56,ptdf_neg,TIME_LIMIT,120.37700009346008,3.026812453346233,502.4607752131096,2268298476.2353363,42.99563963403596,0.0,OPTIMAL,139179.963710835,2536931142.280187,36802.868202327845,51188.54775425358,87991.41595658142,-2466763.680434082,2539397905.9606214,5975.333557227361,7266.2,5975.333557227361,7266.199999999999,-38.45329747513324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.4607752131096,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227361,4921.96077521311,5975.333557227361,4921.96077521311,-2361.651456683871,5975.333557227361,4601.0,5975.333557227361,4601.000000000024,2400.104754159004,34,negative,33,0.9705882352941176,3.026812453346233,False,True,dense PTDF row
57,ptdf_pos,OPTIMAL,0.2769999504089355,0.0,502.4607752131342,2268298476.2355423,42.99563963403594,0.0,OPTIMAL,163387.2485362774,5066682165.791956,73499.77799369051,44943.73527129344,118443.51326498394,-4802515.77268937,5071484681.564646,5975.333557227263,7266.2,5975.333557227263,7266.199999999999,-38.453297475133695,0.0,0.0,0.0,0.0,32.196811853650615,0.0,234.6770299288992,63.85828882798069,0.0,0.0,0.0,117.2630045959213,0.0,0.0,0.0,0.0,0.0,0.0,23.424227280436757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.041412726245653,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227263,4921.960775213134,5975.333557227263,4921.960775213134,-2361.651456683895,5975.333557227263,4601.0,5975.333557227263,4601.0,2400.1047541590287,35,positive,2,0.058823529411764705,0.0,True,False,sparse PTDF row
58,ptdf_neg,OPTIMAL,0.1510000228881836,0.0,502.4607752131342,2268298476.2355423,42.99563963403594,0.0,OPTIMAL,163387.2485362774,5066682165.791956,73499.77799369051,44943.73527129344,118443.51326498394,-4802515.77268937,5071484681.564646,5975.333557227263,7266.2,5975.333557227263,7266.199999999999,-38.453297475133695,0.0,0.0,0.0,0.0,32.196811853650615,0.0,234.6770299288992,63.85828882798069,0.0,0.0,0.0,117.2630045959213,0.0,0.0,0.0,0.0,0.0,0.0,23.424227280436757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.041412726245653,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227263,4921.960775213134,5975.333557227263,4921.960775213134,-2361.651456683895,5975.333557227263,4601.0,5975.333557227263,4601.0,2400.1047541590287,35,negative,2,0.058823529411764705,0.0,True,False,sparse PTDF row
59,ptdf_pos,OPTIMAL,0.1289999485015869,0.0,502.4607752131342,2268298476.2355423,42.99563963403594,0.0,OPTIMAL,163387.2485362774,5066682165.791956,73499.77799369051,44943.73527129344,118443.51326498394,-4802515.77268937,5071484681.564646,5975.333557227263,7266.2,5975.333557227263,7266.199999999999,-38.453297475133695,0.0,0.0,0.0,0.0,32.196811853650615,0.0,234.6770299288992,63.85828882798069,0.0,0.0,0.0,117.2630045959213,0.0,0.0,0.0,0.0,0.0,0.0,23.424227280436757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.041412726245653,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227263,4921.960775213134,5975.333557227263,4921.960775213134,-2361.651456683895,5975.333557227263,4601.0,5975.333557227263,4601.0,2400.1047541590287,36,positive,2,0.058823529411764705,0.0,True,False,sparse PTDF row
60,ptdf_neg,OPTIMAL,0.307999849319458,0.0,502.4607752131342,2268298476.2355423,42.99563963403594,0.0,OPTIMAL,163387.2485362774,5066682165.791956,73499.77799369051,44943.73527129344,118443.51326498394,-4802515.77268937,5071484681.564646,5975.333557227263,7266.2,5975.333557227263,7266.199999999999,-38.453297475133695,0.0,0.0,0.0,0.0,32.196811853650615,0.0,234.6770299288992,63.85828882798069,0.0,0.0,0.0,117.2630045959213,0.0,0.0,0.0,0.0,0.0,0.0,23.424227280436757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.041412726245653,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227263,4921.960775213134,5975.333557227263,4921.960775213134,-2361.651456683895,5975.333557227263,4601.0,5975.333557227263,4601.0,2400.1047541590287,36,negative,2,0.058823529411764705,0.0,True,False,sparse PTDF row
61,ptdf_pos,TIME_LIMIT,120.37700009346008,493.2183030887584,502.4607752132131,2268298476.235335,42.99563963403596,0.0,OPTIMAL,93607.42334049218,2536885059.94717,36802.86820231655,28402.27756908782,65205.145771404364,-2512846.012671788,2539397905.9598417,5975.333557227044,7266.2,5975.333557227044,7266.199999999988,-38.45329747512165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.4607752132131,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227044,4921.960775213212,5975.333557227044,4921.960775213213,-2361.651456683975,5975.333557227044,4601.0,5975.333557227044,4600.999999999933,2400.1047541590965,37,positive,33,0.9705882352941176,493.2183030887584,False,True,dense PTDF row
62,ptdf_neg,TIME_LIMIT,120.60999989509584,80.60890102278806,502.460775213126,2268298476.235334,42.99563963403597,0.0,OPTIMAL,150389.59708453112,2281095194.9959555,33093.647970225706,58647.97455715271,91741.6225273784,-2366514.94961821,2283461709.945574,5975.333557163245,7266.2,5975.333557163245,7266.200000000033,-38.45329747516621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.460775213126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557163245,4921.960775213126,5975.333557163245,4921.960775213138,-2361.6514566839,5975.333557163245,4601.0,5975.333557163245,4600.999999999964,2400.104754159066,37,negative,33,0.9705882352941176,80.60890102278806,False,True,dense PTDF row
63,ptdf_pos,OPTIMAL,0.1389999389648437,0.0,502.4607752131342,2268298476.2355423,42.99563963403594,0.0,OPTIMAL,163387.2485362774,5066682165.791956,73499.77799369051,44943.73527129344,118443.51326498394,-4802515.77268937,5071484681.564646,5975.333557227263,7266.2,5975.333557227263,7266.199999999999,-38.453297475133695,0.0,0.0,0.0,0.0,32.196811853650615,0.0,234.6770299288992,63.85828882798069,0.0,0.0,0.0,117.2630045959213,0.0,0.0,0.0,0.0,0.0,0.0,23.424227280436757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.041412726245653,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227263,4921.960775213134,5975.333557227263,4921.960775213134,-2361.651456683895,5975.333557227263,4601.0,5975.333557227263,4601.0,2400.1047541590287,38,positive,2,0.058823529411764705,0.0,True,False,sparse PTDF row
64,ptdf_neg,OPTIMAL,0.181999921798706,0.0,502.4607752131342,2268298476.2355423,42.99563963403594,0.0,OPTIMAL,163387.2485362774,5066682165.791956,73499.77799369051,44943.73527129344,118443.51326498394,-4802515.77268937,5071484681.564646,5975.333557227263,7266.2,5975.333557227263,7266.199999999999,-38.453297475133695,0.0,0.0,0.0,0.0,32.196811853650615,0.0,234.6770299288992,63.85828882798069,0.0,0.0,0.0,117.2630045959213,0.0,0.0,0.0,0.0,0.0,0.0,23.424227280436757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.041412726245653,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227263,4921.960775213134,5975.333557227263,4921.960775213134,-2361.651456683895,5975.333557227263,4601.0,5975.333557227263,4601.0,2400.1047541590287,38,negative,2,0.058823529411764705,0.0,True,False,sparse PTDF row
65,ptdf_pos,TIME_LIMIT,120.67700004577635,10.232378473812984,502.4607752130978,2268298476.2353344,42.99563963403596,0.0,OPTIMAL,153154.63653657454,2536887143.9903235,36802.86820232913,58175.88416712271,94978.75236945185,-2510761.9703864423,2539397905.96071,5975.333557219403,7266.2,5975.333557219403,7266.199999999999,-38.45329747513279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.4607752130978,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557219403,4921.960775213098,5975.333557219403,4921.960775213098,-2361.651456683859,5975.333557219403,4601.0,5975.333557219403,4601.000000000036,2400.104754158992,39,positive,33,0.9705882352941176,10.232378473812984,False,True,dense PTDF row
66,ptdf_neg,TIME_LIMIT,120.3970000743866,44.48977270015428,502.4607752140436,2268298476.2353244,42.99563963403597,0.0,OPTIMAL,91846.41767401516,2281205078.098223,33093.6479700679,29376.38485197364,62470.03282204154,-2256631.8364615277,2283461709.9346848,5975.333557142511,7266.2,5975.333557142511,7266.20000000033,-38.45329747546407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.4607752140436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557143693,4921.960775212875,5975.333557143693,4921.960775212898,-2361.6514566836586,5975.333557143018,4601.0,5975.333557143018,4600.999999999905,2400.1047541591224,39,negative,33,0.9705882352941176,44.48977270015428,False,True,dense PTDF row
67,ptdf_pos,TIME_LIMIT,120.51500010490416,183.34557446953315,502.4607752132465,2268298476.2353344,42.99563963403597,0.0,OPTIMAL,155233.67544682964,2281106789.8449445,33093.64797021169,61070.013738308975,94163.66170852068,-2354920.099662206,2283461709.944607,5975.333557227118,7266.2,5975.333557227118,7266.200000000132,-38.453297475265344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.4607752132465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227118,4921.960775213246,5975.333557227118,4921.960775213058,-2361.65145668382,5975.333557227118,4601.0,5975.333557227118,4600.999999999944,2400.1047541590847,4,positive,33,0.9705882352941176,183.34557446953315,False,True,dense PTDF row
68,ptdf_neg,TIME_LIMIT,120.23699998855592,23.25197839309317,502.46077521313146,2268298476.235336,42.99563963403596,0.0,OPTIMAL,153165.3032640792,2536905917.8393703,36802.868202325466,58181.21753087687,94984.08573320234,-2491988.121087264,2539397905.9604573,5975.333557227499,7266.2,5975.333557227499,7266.200000000001,-38.453297475134605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.46077521313146,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227499,4921.960775213132,5975.333557227499,4921.960775213132,-2361.651456683893,5975.333557227499,4601.0,5975.333557227499,4601.000000000002,2400.1047541590274,4,negative,33,0.9705882352941176,23.25197839309317,False,True,dense PTDF row
69,ptdf_pos,TIME_LIMIT,120.66599988937378,13.670490976240362,502.4607752130135,2268298476.2353363,42.99563963403596,0.0,OPTIMAL,78606.96201703831,2536933135.841974,36802.86820233942,20902.04690734945,57704.91510968887,-2464770.119446263,2539397905.96142,5975.333557227108,7266.2,5975.333557227108,7266.200000000072,-38.453297475206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.4607752130135,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227108,4921.960775213003,5975.333557227108,4921.960775213003,-2361.651456683764,5975.333557227108,4601.0,5975.333557227108,4601.000000000058,2400.10475415897,40,positive,33,0.9705882352941176,13.670490976240362,False,True,dense PTDF row
70,ptdf_neg,TIME_LIMIT,120.61699986457825,37.44506853817904,502.4607752130844,2268298476.2353344,42.99563963403596,0.0,OPTIMAL,148038.80367750826,2281101500.4179606,33093.647970230144,57472.57785363905,90566.2258238692,-2360209.5279192035,2283461709.94588,5975.3335572270735,7266.2,5975.3335572270735,7266.200000000041,-38.45329747517462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.4607752130844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.3335572270735,4921.960775213059,5975.3335572270735,4921.960775213073,-2361.651456683835,5975.3335572270735,4601.0,5975.3335572270735,4601.00000000002,2400.1047541590096,40,negative,33,0.9705882352941176,37.44506853817904,False,True,dense PTDF row
71,ptdf_pos,TIME_LIMIT,120.60400009155272,29.65528989426609,502.4607752128313,2268298476.235336,42.99563963403596,0.0,OPTIMAL,130142.22498551635,2536904615.847856,36802.86820235809,46669.67839157914,83472.54659393724,-2493290.1148528885,2539397905.9627085,5975.333557227064,7266.2,5975.333557227064,7266.20000000033,-38.45329747546384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.4607752128313,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227064,4921.960775212831,5975.333557227064,4921.960775212876,-2361.651456683637,5975.333557227064,4601.0,5975.333557227064,4600.999999999927,2400.104754159101,5,positive,33,0.9705882352941176,29.65528989426609,False,True,dense PTDF row
72,ptdf_neg,TIME_LIMIT,120.4960000514984,156.04519215304683,502.4607752131892,2268298476.235338,42.99563963403597,0.0,OPTIMAL,124224.98707095232,2281102613.757365,33093.64797021834,45565.66955036699,78659.31752058533,-2359096.1877001086,2283461709.945065,5975.333557227159,7266.2,5975.333557227159,7266.2,-38.453297475133695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.4607752131892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227159,4921.960775213189,5975.333557227159,4921.960775213189,-2361.65145668395,5975.333557227159,4601.0,5975.333557227159,4600.999999999945,2400.104754159084,5,negative,33,0.9705882352941176,156.04519215304683,False,True,dense PTDF row
73,ptdf_pos,TIME_LIMIT,120.34899997711182,39.409683189640376,502.4607752130905,2268298476.235336,42.99563963403597,0.0,OPTIMAL,175021.8198538195,2536891579.997045,36802.868202329904,69109.4758257448,105912.3440280747,-2506325.963718289,2539397905.9607635,5975.333557224888,7266.2,5975.333557224963,7266.200000000016,-38.45329747515007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.4607752130905,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557225266,4921.9607752130905,5975.333557224963,4921.9607752130905,-2361.651456683852,5975.333557224858,4601.0,5975.333557224963,4601.000000000027,2400.104754159002,6,positive,33,0.9705882352941176,39.409683189640376,False,True,dense PTDF row
74,ptdf_neg,TIME_LIMIT,120.53399991989136,19.38076672160598,502.4607752133388,2268298476.235336,42.99563963403596,0.0,OPTIMAL,107196.48355043656,2281095194.99425,33093.64797020095,37051.4177901178,70145.06576031876,-2366514.949616174,2283461709.943866,5975.333557227102,7266.2,5975.333557227102,7266.200000000321,-38.45329747545429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.4607752133388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227102,4921.960775213339,5975.333557227102,4921.960775212887,-2361.6514566836486,5975.333557227102,4601.0,5975.333557227102,4600.999999999925,2400.1047541591024,6,negative,33,0.9705882352941176,19.38076672160598,False,True,dense PTDF row
75,ptdf_pos,TIME_LIMIT,120.9740002155304,8.360492073612027,502.46077521313146,2268298476.2353344,42.99563963403596,0.0,OPTIMAL,307516.5885843858,7727523849.148351,112053.79327165186,97731.39765636696,209785.19092801883,-4187886.5956268,7731711735.743978,5975.3335572272335,7266.2,5975.3335572272335,7266.200000000001,-38.453297475134605,0.0,0.0,0.0,0.0,502.46077521313146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.3335572272335,4921.960775213132,5975.3335572272335,4921.960775213132,-2361.651456683893,5975.3335572272335,4601.0,5975.3335572272335,4601.000000000002,2400.1047541590274,7,positive,33,0.9705882352941176,8.360492073612027,False,True,dense PTDF row
76,ptdf_neg,TIME_LIMIT,120.58399987220764,1.774940739112936,502.460775213116,2268298476.235336,42.99563963403596,0.0,OPTIMAL,207216.42827105933,4900078473.672097,71069.94998895194,68073.23914105371,139143.18913000563,-3748075.5655863294,4903826549.237683,5975.33355722708,7266.2,5975.33355722708,7266.200000000013,-38.45329747514779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.460775213116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.33355722708,4921.960775213116,5975.33355722708,4921.960775213116,-2361.6514566838773,5975.33355722708,4601.0,5975.33355722708,4601.000000000003,2400.104754159025,7,negative,33,0.9705882352941176,1.774940739112936,False,True,dense PTDF row
77,ptdf_pos,TIME_LIMIT,120.43300008773804,8.60809409314788,502.460775213025,2268298476.235333,42.99563963403596,0.0,OPTIMAL,301727.182020822,7727523462.425998,112053.79327165186,94836.69437458507,206890.48764623693,-4188273.317980148,7731711735.743978,5975.3335572271135,7266.2,5975.3335572271135,7266.200000000081,-38.45329747521464,0.0,0.0,0.0,0.0,502.460775213025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.3335572271135,4921.960775213025,5975.3335572271135,4921.960775213025,-2361.651456683786,5975.3335572271135,4601.0,5975.3335572271135,4601.000000000027,2400.1047541590005,8,positive,33,0.9705882352941176,8.60809409314788,False,True,dense PTDF row
78,ptdf_neg,TIME_LIMIT,120.84100008010864,3.907733169788925,502.46077521302686,2268298476.2353325,42.99563963403596,0.0,OPTIMAL,250568.2637515676,7729352296.772137,112097.2822388938,69235.49075633688,181332.77299523068,-5360177.711536535,7734712474.483673,5975.333557227115,7266.2,5975.333557227115,7266.200000000052,-38.45329747518599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.46077521302686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227115,4921.960775213027,5975.333557227115,4921.960775213027,-2361.651456683788,5975.333557227115,4601.0,5975.333557227115,4601.000000000055,2400.1047541589737,8,negative,33,0.9705882352941176,3.907733169788925,False,True,dense PTDF row
79,ptdf_pos,TIME_LIMIT,120.57400012016296,5.89785717143906,502.46077521313146,2268298476.235336,42.99563963403596,0.0,OPTIMAL,300694.19813678425,7727526279.339267,112053.79327165186,94320.2024325662,206373.99570421805,-4185456.404710608,7731711735.743978,5975.333557227204,7266.2,5975.333557227204,7266.2,-38.453297475133695,0.0,0.0,0.0,0.0,502.46077521313146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227204,4921.960775213132,5975.333557227204,4921.960775213132,-2361.6514566838937,5975.333557227204,4601.0,5975.333557227204,4601.000000000002,2400.1047541590274,9,positive,33,0.9705882352941176,5.89785717143906,False,True,dense PTDF row
80,ptdf_neg,TIME_LIMIT,120.760999917984,5.430480940277862,502.46077521334126,2268298476.235337,42.99563963403596,0.0,OPTIMAL,147367.07759711196,7318922654.911126,106180.26056681391,20593.40851514902,126773.66908196291,-7515324.199034909,7326437979.110161,5975.333557227158,7266.2,5975.333557227158,7266.200000000339,-38.45329747547271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.46077521334126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z3,0.75,original,summary_runs_cs2_nl34_z3_sigma75.csv,5975.333557227158,4921.960775213333,5975.333557227158,4921.960775212864,-2361.651456683626,5975.333557227158,4601.0,5975.333557227158,4600.999999999931,2400.1047541590983,9,negative,33,0.9705882352941176,5.430480940277862,False,True,dense PTDF row
1,ptdf_pos,TIME_LIMIT,220.69600009918213,0.2693827522218746,14634.507602851118,3043416381.6352663,40.18282306038072,0.0,OPTIMAL,25965884.44901178,403786018591.1682,5855627.337925776,10055128.55554301,15910755.893468771,-252267725.71030527,404038286316.87854,53935.51759343587,16722.70760285112,0.0,16722.70760285112,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,634.5076028511185,0.0,0.0,1000.0,1,z1,0.0,original,summary_runs_nl34_z1_sigma0.csv,,,,,,,,,,,0,positive,33,0.9705882352941176,0.2693827522218746,False,True,dense PTDF row
