run_id,zone,d_c_z,net_import,req_z,c_dem,lambda_c_z,nu_c,rho
67,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722288,11368.885316584297,11368.885316584297,0.0
68,1,7227.746702524866,-38.453297475293766,7266.20000000016,7266.2,5975.33355722703,5975.33355722703,0.0
68,2,2560.309318529239,-2338.8903589614447,4899.199677490684,4899.199677490679,5975.333557227039,5975.333557227039,0.0
68,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722291,11368.885316582438,11368.885316582438,0.0
69,1,7227.746702524866,-38.453297475134605,7266.200000000001,7266.2,5975.333557227093,5975.333557227093,0.0
69,2,2560.309318529239,-2338.890358961604,4899.199677490843,4899.199677490843,5975.333557227093,5975.333557227093,0.0
69,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.885316565309,11368.885316565309,0.0
70,1,7227.746702524866,-38.453297475072304,7266.199999999938,7266.2,5975.333557227147,5975.333557227124,0.0
70,2,2560.309318529239,-2338.890358961666,4899.199677490906,4899.199677490921,5975.333557227147,5975.333557227066,0.0
70,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.885316584176,11368.885316584176,0.0
71,1,7227.746702524866,-38.45329747511619,7266.1999999999825,7266.2,5975.3335572189435,5975.3335572189435,0.0
71,2,2560.309318529239,-2338.890358961622,4899.199677490861,4899.199677490883,5975.333557227162,5975.333557227162,0.0
