snapshot,NL0 0,NL0 1,NL0 2,NL0 3,NL0 4,NL0 5,NL0 6,NL0 7,NL0 8,NL0 9
2013-03-04 21:00:00,904.9440612792969,874.7865219116211,2788.9234313964844,1138.885643005371,967.2047500610352,2160.0045852661133,1238.3041915893555,971.9012145996094,1181.3810501098633,1064.664566040039
2013-03-04 22:00:00,822.7630767822266,795.34423828125,2535.6519927978516,1035.4596405029297,879.3696594238281,1963.8473663330078,1125.8496627807617,883.6396255493164,1074.0958938598633,967.9788208007812
2013-03-04 23:00:00,752.0207061767578,726.9593811035156,2317.632926940918,946.429313659668,803.7601699829102,1794.992904663086,1029.0474548339844,807.6630020141602,981.7435607910156,884.7505798339844
2013-03-05 00:00:00,708.649299621582,685.0333404541016,2183.9677200317383,891.8457489013672,757.40478515625,1691.469985961914,969.6990509033203,761.0825271606445,925.1233139038086,833.724235534668
2013-03-05 01:00:00,690.5381622314453,667.5257568359375,2128.1514892578125,869.0526123046875,738.0475921630859,1648.2406539916992,944.9161911010742,741.6313400268555,901.4796905517578,812.4165191650391
2013-03-05 02:00:00,685.9082489013672,663.0501403808594,2113.8826751708984,863.2257919311523,733.0991363525391,1637.1895370483398,938.5807266235352,736.6588516235352,895.4354553222656,806.9694290161133
2013-03-05 03:00:00,693.7382507324219,670.6192016601562,2138.01375579834,873.0799713134766,741.4678497314453,1655.8789138793945,949.2951202392578,745.0681991577148,905.6573257446289,816.1814117431641
2013-03-05 04:00:00,724.1050415039062,699.9740219116211,2231.600372314453,911.2970352172852,773.9238967895508,1728.361198425293,990.8483276367188,777.6818466186523,945.3003845214844,851.9078750610352
2013-03-05 05:00:00,826.8482971191406,799.2933197021484,2548.2421340942383,1040.600959777832,883.7359466552734,1973.5983428955078,1131.4397811889648,888.0271148681641,1079.4290466308594,972.7850646972656
2013-03-05 06:00:00,965.8138275146484,933.6277770996094,2976.516357421875,1215.4911422729492,1032.2623825073242,2305.2941818237305,1321.596939086914,1037.2747497558594,1260.8449401855469,1136.2776794433594
2013-03-05 07:00:00,1056.641860961914,1021.4289321899414,3256.4368896484375,1329.7995910644531,1129.3394393920898,2522.090965270996,1445.883888244629,1134.8231887817383,1379.418586730957,1243.1366500854492
2013-03-05 08:00:00,1087.0086517333984,1050.7837448120117,3350.0235137939453,1368.0166625976562,1161.7954864501953,2594.5732498168945,1487.4370956420898,1167.4368286132812,1419.061653137207,1278.8631134033203
2013-03-05 09:00:00,1081.425521850586,1045.3866729736328,3332.8170013427734,1360.9902038574219,1155.8282318115234,2581.246910095215,1479.797264099121,1161.4405975341797,1411.7730178833008,1272.294578552246
2013-03-05 10:00:00,1073.2550811767578,1037.4885177612305,3307.6367416381836,1350.7075805664062,1147.0956649780273,2561.744956970215,1468.6170349121094,1152.665626525879,1401.1067199707031,1262.6820755004883
2013-03-05 11:00:00,1053.7141189575195,1018.598762512207,3247.4139556884766,1326.114990234375,1126.2102661132812,2515.1027603149414,1441.8776397705078,1131.6788177490234,1375.5965042114258,1239.6921768188477
2013-03-05 12:00:00,1053.5779418945312,1018.4671325683594,3246.994285583496,1325.9436111450195,1126.0647277832031,2514.777732849121,1441.6912994384766,1131.532569885254,1375.4187316894531,1239.531967163086
2013-03-05 13:00:00,1041.5946350097656,1006.8831634521484,3210.0632400512695,1310.862434387207,1113.2569580078125,2486.1748580932617,1425.2936248779297,1118.662612915039,1359.7748260498047,1225.4336318969727
2013-03-05 14:00:00,1028.6581115722656,994.3777542114258,3170.1945037841797,1294.5816268920898,1099.4303894042969,2455.296760559082,1407.5915832519531,1104.7689056396484,1342.8865280151367,1210.2138442993164
2013-03-05 15:00:00,1029.4070663452148,995.1017532348633,3172.5026931762695,1295.5242004394531,1100.2308731079102,2457.084442138672,1408.616439819336,1105.5732803344727,1343.864273071289,1211.0949783325195
2013-03-05 16:00:00,1039.1435012817383,1004.5137252807617,3202.5091705322266,1307.7776412963867,1110.6371841430664,2480.3242721557617,1421.939552307129,1116.0301208496094,1356.5749435424805,1222.5498809814453
2013-03-05 17:00:00,1046.2926406860352,1011.4246063232422,3224.541893005371,1316.7749481201172,1118.2781829833984,2497.3884887695312,1431.7222518920898,1123.7082214355469,1365.9079513549805,1230.960823059082
2013-03-05 18:00:00,1085.783088684082,1049.5990295410156,3346.246467590332,1366.4742584228516,1160.4856033325195,2591.647964477539,1485.7600555419922,1166.1205825805664,1417.4617080688477,1277.4212341308594
2013-03-05 19:00:00,1038.122200012207,1003.5264511108398,3199.3616333007812,1306.492317199707,1109.5456161499023,2477.8865280151367,1420.5420303344727,1114.933250427246,1355.2416534423828,1221.3483123779297
2013-03-05 20:00:00,972.5544357299805,940.1437530517578,2997.2900619506836,1223.9743194580078,1039.4667510986328,2321.38330078125,1330.8206329345703,1044.5141067504883,1269.6446380615234,1144.2080078125
2013-03-05 21:00:00,885.9477996826172,856.4233093261719,2730.3793334960938,1114.9785614013672,946.9015274047852,2114.6625213623047,1212.3101425170898,951.4994049072266,1156.5819091796875,1042.3155059814453
2013-03-05 22:00:00,807.7839431762695,780.8642883300781,2489.4881896972656,1016.6081771850586,863.3599548339844,1928.0937805175781,1105.3525695800781,867.5521774291992,1054.5410232543945,950.3559112548828
2013-03-05 23:00:00,733.8414840698242,709.385986328125,2261.60684967041,923.5504913330078,784.330207824707,1751.6010360717773,1004.1714401245117,788.1386871337891,958.0110549926758,863.3627700805664
2013-03-06 00:00:00,690.9466857910156,667.9206695556641,2129.410499572754,869.5667419433594,738.4842224121094,1649.2157363891602,945.4752044677734,742.0700836181641,902.0130081176758,812.8971405029297
2013-03-06 01:00:00,672.6312866210938,650.2156372070312,2072.9647521972656,846.5165328979492,718.9087142944336,1605.4988479614258,920.4128494262695,722.399528503418,878.1027297973633,791.34912109375
2013-03-06 02:00:00,666.9800643920898,644.7527465820312,2055.5484161376953,839.4043884277344,712.8686828613281,1592.009994506836,912.6798553466797,716.3301696777344,870.7252044677734,784.7004699707031
2013-03-06 03:00:00,670.997200012207,648.6360092163086,2067.9287033081055,844.4600143432617,717.1622009277344,1601.5984573364258,918.1767959594727,720.64453125,875.9694671630859,789.4266204833984
2013-03-06 04:00:00,701.5001678466797,678.1224517822266,2161.9350051879883,882.8484649658203,749.763786315918,1674.405776977539,959.9163436889648,753.404426574707,915.7903060913086,825.3132934570312
2013-03-06 05:00:00,804.583854675293,777.7708435058594,2479.6259155273438,1012.5808258056641,859.939697265625,1920.4555053710938,1100.9736404418945,864.1153182983398,1050.3633880615234,946.5910110473633
2013-03-06 06:00:00,950.0176467895508,918.3580093383789,2927.8345108032227,1195.6114196777344,1015.3794174194336,2267.5903930664062,1299.981819152832,1020.3098068237305,1240.2234420776367,1117.6935272216797
2013-03-06 07:00:00,1050.445945739746,1015.4394989013672,3237.3418502807617,1322.001937866211,1122.7172393798828,2507.301986694336,1437.4055480957031,1128.168830871582,1371.3299865722656,1235.84716796875
2013-03-06 08:00:00,1083.6723937988281,1047.5586700439453,3339.7415771484375,1363.8179244995117,1158.2296829223633,2586.60994720459,1482.871826171875,1163.8537139892578,1414.7062454223633,1274.9380111694336
2013-03-06 09:00:00,1080.8127365112305,1044.7943115234375,3330.928482055664,1360.219009399414,1155.1732864379883,2579.78426361084,1478.9587478637695,1160.7824783325195,1410.973045349121,1271.5736389160156
2013-03-06 10:00:00,1073.6636047363281,1037.883430480957,3308.895767211914,1351.2217178344727,1147.5322875976562,2562.7200469970703,1469.1760482788086,1153.104377746582,1401.640037536621,1263.162696838379
2013-03-06 11:00:00,1061.2717742919922,1025.9045639038086,3270.705696105957,1335.6264114379883,1134.2878952026367,2533.142074584961,1452.219352722168,1139.795669555664,1385.4628219604492,1248.583740234375
2013-03-06 12:00:00,1056.5737686157227,1021.3631210327148,3256.22705078125,1329.7138977050781,1129.2666702270508,2521.928451538086,1445.7907180786133,1134.7500610351562,1379.329704284668,1243.056541442871
2013-03-06 13:00:00,1042.9563751220703,1008.1995315551758,3214.2599563598633,1312.5762100219727,1114.712387084961,2489.425178527832,1427.1569900512695,1120.1251068115234,1361.5525436401367,1227.0357208251953
2013-03-06 14:00:00,1035.1944580078125,1000.6962814331055,3190.338706970215,1302.807716369629,1106.4164428710938,2470.898323059082,1416.535774230957,1111.7888870239258,1351.419563293457,1217.9038467407227
2013-03-06 15:00:00,1040.3009796142578,1005.6326293945312,3206.076370239258,1309.2343521118164,1111.8742980957031,2483.0870513916016,1423.523422241211,1117.2732391357422,1358.0860061645508,1223.9116592407227
2013-03-06 16:00:00,1043.5010681152344,1008.72607421875,3215.9386291503906,1313.261703491211,1115.2945556640625,2490.7253189086914,1427.9023361206055,1120.710105895996,1362.2636337280273,1227.6765441894531
2013-03-06 17:00:00,1050.8544616699219,1015.8344116210938,3238.6008682250977,1322.5160751342773,1123.1538696289062,2508.277069091797,1437.9645614624023,1128.6075820922852,1371.863296508789,1236.3278045654297
2013-03-06 18:00:00,1073.118911743164,1037.3568801879883,3307.217071533203,1350.5362091064453,1146.9501190185547,2561.4199295043945,1468.4306945800781,1152.5193786621094,1400.9289474487305,1262.5218658447266
2013-03-06 19:00:00,1020.2153244018555,986.2163314819336,3144.1749114990234,1283.9562530517578,1090.40673828125,2435.1447372436523,1396.0386810302734,1095.7014389038086,1331.8646850585938,1200.2809143066406
2013-03-06 20:00:00,955.1241683959961,923.2943496704102,2943.5721740722656,1202.0380554199219,1020.837272644043,2279.779121398926,1306.969467163086,1025.7941665649414,1246.889877319336,1123.7013244628906
2013-03-06 21:00:00,874.9857940673828,845.8266143798828,2696.5958099365234,1101.1827087402344,935.1853256225586,2088.4973907470703,1197.3099975585938,939.726318359375,1142.2712936401367,1029.4187240600586
2013-03-06 22:00:00,798.4560241699219,771.8472213745117,2460.7407302856445,1004.8688659667969,853.390266418457,1905.8290252685547,1092.5884628295898,857.5340881347656,1042.363670349121,939.3816375732422
2013-03-06 23:00:00,732.0712203979492,707.6747207641602,2256.1511306762695,921.3225936889648,782.4381484985352,1747.3756103515625,1001.7490539550781,786.2374420166016,955.7000198364258,861.2800598144531
2013-03-07 00:00:00,687.5423355102539,664.629768371582,2118.9187240600586,865.2823181152344,734.8456497192383,1641.0899276733398,940.8167724609375,738.4138488769531,897.568717956543,808.8919372558594
2013-03-07 01:00:00,667.0481567382812,644.8185653686523,2055.7582397460938,839.4900817871094,712.9414596557617,1592.1725158691406,912.7730178833008,716.4032974243164,870.814094543457,784.7805709838867
2013-03-07 02:00:00,662.9629364013672,640.8694915771484,2043.168113708496,834.3487777709961,708.5751724243164,1582.4215393066406,907.1828918457031,712.0158081054688,865.4809494018555,779.9743423461914
2013-03-07 03:00:00,666.5715408325195,644.3578414916992,2054.289405822754,838.890266418457,712.4320602416992,1591.0348892211914,912.1208343505859,715.8914260864258,870.19189453125,784.2198486328125
2013-03-07 04:00:00,696.9383392333984,673.7126541137695,2147.8760299682617,877.1073303222656,744.8881072998047,1663.517189025879,953.6740417480469,748.5050659179688,909.8349609375,819.9463195800781
2013-03-07 05:00:00,802.0646362304688,775.335578918457,2471.8620071411133,1009.4103393554688,857.2471542358398,1914.4424057006836,1097.5264053344727,861.4096984863281,1047.0746154785156,943.6271438598633
2013-03-07 06:00:00,945.3196411132812,913.8165740966797,2913.35587310791,1189.6989212036133,1010.3581924438477,2256.3767700195312,1293.5531845092773,1015.2641983032227,1234.0903244018555,1112.1663360595703
2013-03-07 07:00:00,1042.4116821289062,1007.6729888916016,3212.5812759399414,1311.8906936645508,1114.1302108764648,2488.1250534057617,1426.4116439819336,1119.5401077270508,1360.8414611816406,1226.3948822021484
2013-03-07 08:00:00,1086.6682205200195,1050.4546585083008,3348.9743423461914,1367.5882034301758,1161.431625366211,2593.7606658935547,1486.9712524414062,1167.0712051391602,1418.6172180175781,1278.4625930786133
2013-03-07 09:00:00,1084.8979568481445,1048.743392944336,3343.5186080932617,1365.3603134155273,1159.5395736694336,2589.5352478027344,1484.5488739013672,1165.1699600219727,1416.3061904907227,1276.3798751831055
2013-03-07 10:00:00,1081.97021484375,1045.913215637207,3334.4956817626953,1361.6757202148438,1156.410400390625,2582.547035217285,1480.542625427246,1162.0255966186523,1412.4841003417969,1272.9354095458984
2013-03-07 11:00:00,1067.0591659545898,1031.4990844726562,3288.5417098999023,1342.909927368164,1140.4734649658203,2546.9559631347656,1460.138687133789,1146.0112762451172,1393.0181121826172,1255.3925857543945
2013-03-07 12:00:00,1069.646469116211,1034.0001678466797,3296.5154724121094,1346.1660995483398,1143.2387771606445,2553.131591796875,1463.679100036621,1148.7900161743164,1396.3957748413086,1258.4365463256836
2013-03-07 13:00:00,1062.7696838378906,1027.352554321289,3275.3220825195312,1337.5115509033203,1135.8888626098633,2536.717445373535,1454.2690658569336,1141.404411315918,1387.418312072754,1250.3460311889648
2013-03-07 14:00:00,1055.8248138427734,1020.6391220092773,3253.9188537597656,1328.7713317871094,1128.466178894043,2520.1407775878906,1444.765869140625,1133.945686340332,1378.3519592285156,1242.1754150390625
2013-03-07 15:00:00,1059.7057723999023,1024.3907470703125,3265.879493713379,1333.6555709838867,1132.6141510009766,2529.40421295166,1450.0764846801758,1138.1138000488281,1383.4184494018555,1246.741340637207
2013-03-07 16:00:00,1067.263427734375,1031.696533203125,3289.171226501465,1343.1669921875,1140.691780090332,2547.4435119628906,1460.4181900024414,1146.2306518554688,1393.2847747802734,1255.6329040527344
2013-03-07 17:00:00,1085.6469116210938,1049.467384338379,3345.8268127441406,1366.3028869628906,1160.3400573730469,2591.3229217529297,1485.57373046875,1165.9743347167969,1417.283935546875,1277.2610321044922
2013-03-07 18:00:00,1108.4560546875,1071.5164108276367,3416.121681213379,1395.0085372924805,1184.7184753417969,2645.765899658203,1516.7852172851562,1190.4711303710938,1447.060676574707,1304.0959243774414
2013-03-07 19:00:00,1054.2588119506836,1019.1253051757812,3249.092643737793,1326.8005065917969,1126.7924423217773,2516.4028930664062,1442.6229858398438,1132.263816833496,1376.3075866699219,1240.3330078125
2013-03-07 20:00:00,975.482177734375,942.9739227294922,3006.31298828125,1227.658920288086,1042.5959243774414,2328.37149810791,1334.826889038086,1047.6584701538086,1273.4667282104492,1147.652488708496
2013-03-07 21:00:00,889.896842956543,860.2407531738281,2742.5497817993164,1119.9484939575195,951.1222686767578,2124.0884704589844,1217.7139282226562,955.7406463623047,1161.737289428711,1046.961540222168
2013-03-07 22:00:00,815.6139450073242,788.433349609375,2513.6192779541016,1026.4623565673828,871.7286605834961,1946.7831497192383,1116.0669555664062,875.9615249633789,1064.7628936767578,959.5678939819336
2013-03-07 23:00:00,739.0160903930664,714.3881454467773,2277.5543518066406,930.0628051757812,789.8608322143555,1763.9522705078125,1011.2522506713867,793.6961669921875,964.7663803100586,869.4506912231445
2013-03-08 00:00:00,696.597900390625,673.3835601806641,2146.8268432617188,876.6788787841797,744.5242462158203,1662.704605102539,953.2082061767578,748.1394424438477,909.3905258178711,819.545783996582
2013-03-08 01:00:00,675.9675445556641,653.4407196044922,2083.246696472168,850.7152709960938,722.4745101928711,1613.462158203125,924.9781036376953,725.9826431274414,882.4581298828125,795.2742233276367
2013-03-08 02:00:00,666.7077178955078,644.4894714355469,2054.7090606689453,839.061637878418,712.5775985717773,1591.3599319458008,912.3071746826172,716.0376739501953,870.3696670532227,784.3800582885742
2013-03-08 03:00:00,671.8142395019531,649.4258193969727,2070.4467163085938,845.4882736206055,718.0354537963867,1603.5486602783203,919.2948150634766,721.5220260620117,877.0361022949219,790.3878707885742
2013-03-08 04:00:00,703.5427780151367,680.0969924926758,2168.23006439209,885.4191131591797,751.9469299316406,1679.2812728881836,962.7114028930664,755.5981674194336,918.4568786621094,827.7164077758789
2013-03-08 05:00:00,800.0901107788086,773.4268569946289,2465.7767791748047,1006.9253845214844,855.1367797851562,1909.7294235229492,1094.8245086669922,859.2890777587891,1044.4969329833984,941.3041305541992
2013-03-08 06:00:00,940.485466003418,909.1434936523438,2898.457550048828,1183.6150436401367,1005.1914215087891,2244.8381118774414,1286.9382095336914,1010.0723419189453,1227.7794342041016,1106.4789428710938
2013-03-08 07:00:00,1044.658546447754,1009.8449783325195,3219.505844116211,1314.7184219360352,1116.5316696166992,2493.4880981445312,1429.486213684082,1121.953224182129,1363.7746887207031,1229.0383224487305
2013-03-08 08:00:00,1091.0938720703125,1054.7328262329102,3362.6136474609375,1373.157958984375,1166.161766052246,2604.3242263793945,1493.027214050293,1171.824317932129,1424.3947982788086,1283.6693649291992
2013-03-08 09:00:00,1081.5616912841797,1045.518310546875,3333.2366790771484,1361.1615829467773,1155.9737701416016,2581.5719451904297,1479.9836044311523,1161.5868453979492,1411.9507904052734,1272.4547805786133
2013-03-08 10:00:00,1087.893783569336,1051.6393737792969,3352.7513732910156,1369.1306076049805,1162.7415161132812,2596.685966491699,1488.6482849121094,1168.387451171875,1420.2171630859375,1279.9044723510742
2013-03-08 11:00:00,1069.646469116211,1034.0001678466797,3296.5154724121094,1346.1660995483398,1143.2387771606445,2553.131591796875,1463.679100036621,1148.7900161743164,1396.3957748413086,1258.4365463256836
2013-03-08 12:00:00,1064.7442092895508,1029.2612762451172,3281.40731048584,1339.9965209960938,1137.9992370605469,2541.430404663086,1456.9709548950195,1143.525032043457,1389.995994567871,1252.6690521240234
2013-03-08 13:00:00,1049.2203750610352,1014.2547760009766,3233.564826965332,1320.4595489501953,1121.407356262207,2504.3766860961914,1435.728500366211,1126.8525848388672,1369.7300415039062,1234.4053039550781
2013-03-08 14:00:00,1033.1518478393555,998.7217407226562,3184.043655395508,1300.2370681762695,1104.2333068847656,2466.0228271484375,1413.74072265625,1109.5951461791992,1348.7529983520508,1215.500717163086
2013-03-08 15:00:00,1030.2241134643555,995.8915710449219,3175.0207290649414,1296.5524597167969,1101.104133605957,2459.0346298217773,1409.7344589233398,1106.4507751464844,1344.930908203125,1212.0562286376953
2013-03-08 16:00:00,1043.5691604614258,1008.7918930053711,3216.148468017578,1313.3474044799805,1115.3673248291016,2490.887825012207,1427.9955139160156,1120.7832336425781,1362.3525161743164,1227.7566528320312
2013-03-08 17:00:00,1056.5056838989258,1021.2973022460938,3256.0172119140625,1329.6282119750977,1129.1938934326172,2521.7659301757812,1445.6975479125977,1134.6769332885742,1379.2408142089844,1242.9764556884766
2013-03-08 18:00:00,1066.1059494018555,1030.5776290893555,3285.6040267944336,1341.7102890014648,1139.4546661376953,2544.680732727051,1458.834327697754,1144.9875259399414,1391.7737121582031,1254.2711334228516
2013-03-08 19:00:00,1010.6150588989258,976.9359893798828,3114.5880966186523,1271.8741760253906,1080.1459655761719,2412.2299270629883,1382.9019012451172,1085.3908462524414,1319.3317947387695,1188.986228942871
2013-03-08 20:00:00,936.4002532958984,905.1944198608398,2885.867416381836,1178.4737243652344,1000.8251342773438,2235.0871200561523,1281.3480987548828,1005.6848526000977,1222.4462814331055,1101.6726837158203
2013-03-08 21:00:00,864.9089202880859,836.0855560302734,2665.5401611328125,1088.5008163452148,924.4151611328125,2064.4449768066406,1183.5210418701172,928.9038543701172,1129.1162033081055,1017.5633010864258
2013-03-08 22:00:00,806.0817718505859,779.2188415527344,2484.2423095703125,1014.4659652709961,861.5406646728516,1924.0308685302734,1103.0233535766602,865.7240600585938,1052.3188858032227,948.3533020019531
2013-03-08 23:00:00,737.3139190673828,712.7426986694336,2272.3084716796875,927.9206008911133,788.0415496826172,1759.8893661499023,1008.9230422973633,791.868049621582,962.5442352294922,867.4480819702148
2013-03-09 00:00:00,691.1509475708008,668.1181182861328,2130.0400009155273,869.8238143920898,738.7025375366211,1649.7032928466797,945.7547073364258,742.2894592285156,902.2796630859375,813.1374588012695
2013-03-09 01:00:00,667.456672668457,645.2134780883789,2057.0172576904297,840.0042114257812,713.3780822753906,1593.147605895996,913.33203125,716.842041015625,871.3474044799805,785.2611999511719
2013-03-09 02:00:00,656.4946746826172,634.6167831420898,2023.2337493896484,826.2083740234375,701.6618881225586,1566.9824752807617,898.3318786621094,705.0689544677734,857.0367965698242,772.3644332885742
2013-03-09 03:00:00,654.7244110107422,632.905517578125,2017.7780227661133,823.98046875,699.7698364257812,1562.7570571899414,895.9095001220703,703.1677169799805,854.7257690429688,770.2817306518555
2013-03-09 04:00:00,664.1884994506836,642.0542144775391,2046.9451522827148,835.8911743164062,709.8850555419922,1585.346824645996,908.8599395751953,713.3320541381836,867.0808944702148,781.4161987304688
2013-03-09 05:00:00,702.1129455566406,678.7148132324219,2163.823516845703,883.6196594238281,750.4187316894531,1675.868423461914,960.7548599243164,754.0625457763672,916.5902786254883,826.0342330932617
2013-03-09 06:00:00,763.9359283447266,738.4775161743164,2354.3541412353516,961.4248046875,816.4951705932617,1823.4332580566406,1045.3519668579102,820.459831237793,997.2985763549805,898.7688217163086
2013-03-09 07:00:00,850.474479675293,822.1321487426758,2621.0550384521484,1070.3348693847656,908.9876251220703,2029.9915084838867,1163.7692947387695,913.4014053344727,1110.2724151611328,1000.5812225341797
2013-03-09 08:00:00,936.6045074462891,905.3918685913086,2886.496925354004,1178.7307891845703,1001.0434494018555,2235.5746841430664,1281.6276092529297,1005.9042282104492,1222.7129364013672,1101.9130020141602
2013-03-09 09:00:00,975.5502624511719,943.0397415161133,3006.522819519043,1227.7446060180664,1042.6686935424805,2328.5340270996094,1334.9200592041016,1047.731590270996,1273.5556182861328,1147.7325744628906
2013-03-09 10:00:00,983.448356628418,950.6746215820312,3030.863739013672,1237.6844635009766,1051.1101760864258,2347.385902404785,1345.7276153564453,1056.2140655517578,1283.8663711547852,1157.0246658325195
2013-03-09 11:00:00,979.6354827880859,946.9888229370117,3019.1129455566406,1232.8859176635742,1047.0349807739258,2338.284996032715,1340.5101699829102,1052.1190795898438,1278.8887634277344,1152.5388412475586
2013-03-09 12:00:00,968.4692153930664,936.1946716308594,2984.6999282836914,1218.8330078125,1035.100471496582,2311.6323318481445,1325.2305221557617,1040.1266174316406,1264.3114929199219,1139.4017486572266
2013-03-09 13:00:00,953.4900817871094,921.714729309082,2938.5361251831055,1199.9815292358398,1019.0907592773438,2275.8787231445312,1304.7334289550781,1024.0391693115234,1244.7566146850586,1121.7788467407227
2013-03-09 14:00:00,937.9662475585938,906.7082366943359,2890.6936416625977,1180.444564819336,1002.4988784790039,2238.824996948242,1283.4909744262695,1007.3667221069336,1224.4906539916992,1103.5150909423828
2013-03-09 15:00:00,941.0301666259766,909.670036315918,2900.1362380981445,1184.3005447387695,1005.7735900878906,2246.1382369995117,1287.6835632324219,1010.657341003418,1228.4905166625977,1107.1197662353516
2013-03-09 16:00:00,966.6989593505859,934.4834060668945,2979.2442016601562,1216.6051025390625,1033.2084121704102,2307.4068908691406,1322.8081283569336,1038.2253723144531,1262.0004653930664,1137.3190460205078
2013-03-09 17:00:00,989.5080947875977,956.5324249267578,3049.539093017578,1245.3107452392578,1057.5868301391602,2361.849868774414,1354.0196151733398,1062.72216796875,1291.777198791504,1164.1539306640625
2013-03-09 18:00:00,992.231575012207,959.1651458740234,3057.932518005371,1248.7382888793945,1060.497688293457,2368.3505096435547,1357.7463760375977,1065.6471633911133,1295.332633972168,1167.3581085205078
2013-03-09 19:00:00,947.1579895019531,915.5936508178711,2919.0214233398438,1192.0125122070312,1012.3230209350586,2260.7647018432617,1296.068733215332,1017.2385711669922,1236.4902420043945,1114.3291473388672
2013-03-09 20:00:00,890.9181442260742,861.2280197143555,2745.697311401367,1121.2338333129883,952.2138366699219,2126.5262145996094,1219.111457824707,956.837516784668,1163.0705795288086,1048.1630935668945
2013-03-09 21:00:00,844.3466491699219,816.2085342407227,2602.16983795166,1062.622901916504,902.4381942749023,2015.3650360107422,1155.3841171264648,906.8201751708984,1102.272689819336,993.3718490600586
2013-03-09 22:00:00,786.9493255615234,760.723991394043,2425.2785263061523,990.3875045776367,841.0919036865234,1878.3637771606445,1076.8429718017578,845.1760025024414,1027.3419723510742,925.8440170288086
2013-03-09 23:00:00,730.3009567260742,705.9634552001953,2250.6954040527344,919.0946884155273,780.5460891723633,1743.1501846313477,999.3266754150391,784.3361968994141,953.3889923095703,859.1973571777344
2013-03-10 00:00:00,685.9763336181641,663.1159591674805,2114.0925064086914,863.3114776611328,733.1719055175781,1637.3520584106445,938.6738967895508,736.7319793701172,895.5243453979492,807.0495376586914
2013-03-10 01:00:00,659.9671096801758,637.9734954833984,2033.9353561401367,830.578483581543,705.3732299804688,1575.2708129882812,903.0834884643555,708.7983169555664,861.5699691772461,776.4497451782227
2013-03-10 02:00:00,648.5965805053711,626.9818954467773,1998.8928298950195,816.2685089111328,693.2204055786133,1548.1305847167969,887.5243148803711,696.5864868164062,846.7260437011719,763.0723495483398
2013-03-10 03:00:00,648.4604110717773,626.8502578735352,1998.473159790039,816.0971298217773,693.0748672485352,1547.805549621582,887.3379821777344,696.4402389526367,846.5482711791992,762.9121398925781
2013-03-10 04:00:00,650.7753677368164,629.0880737304688,2005.6075592041016,819.0105361938477,695.5490951538086,1553.3311004638672,890.5057144165039,698.9264755249023,849.5703964233398,765.6356811523438
2013-03-10 05:00:00,671.2014617919922,648.8334579467773,2068.558204650879,844.7170791625977,717.3805160522461,1602.0860061645508,918.4563064575195,720.8639068603516,876.2361297607422,789.6669311523438
2013-03-10 06:00:00,691.8318176269531,668.7762985229492,2132.138359069824,870.6806869506836,739.4302520751953,1651.3284606933594,946.686393737793,743.0207061767578,903.1685180664062,813.9384994506836
2013-03-10 07:00:00,750.0461807250977,725.0506591796875,2311.547691345215,943.9443511962891,801.6498031616211,1790.279914855957,1026.345573425293,805.5423812866211,979.1658706665039,882.4275665283203
2013-03-10 08:00:00,814.592643737793,787.4460830688477,2510.471748352051,1025.1770324707031,870.637092590332,1944.3453979492188,1114.6694259643555,874.8646545410156,1063.4296035766602,958.3663101196289
2013-03-10 09:00:00,864.1599655151367,835.3615646362305,2663.2319717407227,1087.5582427978516,923.6146774291992,2062.657295227051,1182.4961853027344,928.099479675293,1128.1384582519531,1016.6821594238281
2013-03-10 10:00:00,893.2331008911133,863.4658279418945,2752.831718444824,1124.147232055664,954.6880645751953,2132.0517654418945,1222.2791900634766,959.3237533569336,1166.0926971435547,1050.8866348266602
2013-03-10 11:00:00,909.7101516723633,879.3937759399414,2803.6119079589844,1144.8838424682617,972.2987442016602,2171.3807220458984,1244.8259963989258,977.0199508666992,1187.6030578613281,1070.2718505859375
2013-03-10 12:00:00,905.9653701782227,875.7737884521484,2792.070960998535,1140.1709747314453,968.2963180541992,2162.4423217773438,1239.7017211914062,972.9980850219727,1182.7143325805664,1065.8661193847656
2013-03-10 13:00:00,898.680061340332,868.7312698364258,2769.6185607910156,1131.002311706543,960.5097808837891,2145.053077697754,1229.7326736450195,965.1737365722656,1173.2035522460938,1057.2949676513672
2013-03-10 14:00:00,884.6541442871094,855.1727676391602,2726.3924560546875,1113.3504791259766,945.5188674926758,2111.5747146606445,1210.539939880371,950.1100387573242,1154.893081665039,1040.7935104370117
2013-03-10 15:00:00,890.169189453125,860.5040283203125,2743.3891220092773,1120.2912521362305,951.4133529663086,2124.7385330200195,1218.0866012573242,956.0331420898438,1162.0928344726562,1047.2819595336914
2013-03-10 16:00:00,943.1408615112305,911.7103958129883,2906.6411361694336,1186.9568939208984,1008.0295028686523,2251.176239013672,1290.571792602539,1012.9242095947266,1231.2459716796875,1109.6030044555664
2013-03-10 17:00:00,988.418701171875,955.4793395996094,3046.1817321777344,1243.9397277832031,1056.422492980957,2359.2496032714844,1352.528923034668,1061.5521697998047,1290.3550262451172,1162.8722839355469
2013-03-10 18:00:00,1002.7169723510742,969.3011093139648,3090.247184753418,1261.934310913086,1071.7044830322266,2393.3780212402344,1372.094337463379,1076.9083709716797,1309.0210418701172,1179.6941528320312
