name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,p_init,e_sum_min,e_sum_max,q_set,sign,carrier,marginal_cost,marginal_cost_quadratic,active,build_year,lifetime,capital_cost,overnight_cost,discount_rate,fom_cost,efficiency,committable,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,weight,p_nom_opt
NL0 7 0 offwind-float,NL0 7,PQ,,0.0,0.0,True,0.0,9.377556147316827,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,316251.06797344465,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 8 0 offwind-float,NL0 8,PQ,,0.0,0.0,True,0.0,17.42504099607377,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,316775.81966726645,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 0 0 solar-hsat,NL0 0,PQ,,0.0,0.0,True,0.0,4272.465710403512,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 1 0 solar-hsat,NL0 1,PQ,,0.0,0.0,True,0.0,8576.606369477937,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 10 0 solar-hsat,NL0 10,PQ,,0.0,0.0,True,0.0,6488.577814640211,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 11 0 solar-hsat,NL0 11,PQ,,0.0,0.0,True,0.0,9786.364262998013,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 12 0 solar-hsat,NL0 12,PQ,,0.0,0.0,True,0.0,6990.982037083701,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 13 0 solar-hsat,NL0 13,PQ,,0.0,0.0,True,0.0,2994.824961699149,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 14 0 solar-hsat,NL0 14,PQ,,0.0,0.0,True,0.0,5173.587069853913,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 15 0 solar-hsat,NL0 15,PQ,,0.0,0.0,True,0.0,4756.921968531268,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 16 0 solar-hsat,NL0 16,PQ,,0.0,0.0,True,0.0,11932.829111797431,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 17 0 solar-hsat,NL0 17,PQ,,0.0,0.0,True,0.0,1284.7087486382493,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 18 0 solar-hsat,NL0 18,PQ,,0.0,0.0,True,0.0,4530.544368143754,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 19 0 solar-hsat,NL0 19,PQ,,0.0,0.0,True,0.0,1108.382689927002,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 2 0 solar-hsat,NL0 2,PQ,,0.0,0.0,True,0.0,4291.042164706084,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 3 0 solar-hsat,NL0 3,PQ,,0.0,0.0,True,0.0,6998.09864761023,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 4 0 solar-hsat,NL0 4,PQ,,0.0,0.0,True,0.0,5981.706516106058,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 5 0 solar-hsat,NL0 5,PQ,,0.0,0.0,True,0.0,8053.769225330183,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 6 0 solar-hsat,NL0 6,PQ,,0.0,0.0,True,0.0,5715.994739362742,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 7 0 solar-hsat,NL0 7,PQ,,0.0,0.0,True,0.0,7537.114632030316,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 8 0 solar-hsat,NL0 8,PQ,,0.0,0.0,True,0.0,7921.031265390278,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 9 0 solar-hsat,NL0 9,PQ,,0.0,0.0,True,0.0,6556.862414829251,,0.0,1.0,,,-inf,inf,0.0,1.0,solar-hsat,0.01,0.0,True,0,40.0,44562.05386246424,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
