snapshot,NL0 0,NL0 1,NL0 10,NL0 11,NL0 12,NL0 13,NL0 14,NL0 15,NL0 16,NL0 17,NL0 18,NL0 19,NL0 2,NL0 3,NL0 4,NL0 5,NL0 6,NL0 7,NL0 8,NL0 9
2013-01-19 17:00:00,1105.771583557129,862.509407043457,557.3444595336914,528.8145217895508,1003.7730941772461,970.1031875610352,511.3417739868164,855.4203109741211,426.4101867675781,817.3508911132812,1011.9553985595703,179.5764617919922,439.4654998779297,433.78370666503906,1539.7230606079102,1105.5283126831055,1187.3267669677734,440.4575653076172,1078.754539489746,1181.5893096923828
2013-01-19 18:00:00,1069.1327285766602,833.9308471679688,538.8772964477539,511.2926712036133,970.5138702392578,937.9595947265625,494.3988723754883,827.0766448974609,412.2814254760742,790.2686233520508,978.4250640869141,173.62633514404297,424.90415954589844,419.41062927246094,1488.70556640625,1068.8975143432617,1147.9856414794922,425.8633575439453,1043.010871887207,1142.4382934570312
2013-01-19 19:00:00,1027.1138153076172,801.1558151245117,517.6984176635742,491.1979217529297,932.3708648681641,901.0960311889648,474.9680709838867,794.5709838867188,396.0780029296875,759.209587097168,939.9711303710938,166.80249786376953,408.2046356201172,402.92700958251953,1430.196662902832,1026.8878479003906,1102.867660522461,409.1261291503906,1002.0185928344727,1097.5383377075195
2013-01-19 20:00:00,973.3132553100586,759.1910171508789,490.5812072753906,465.46881103515625,883.5329818725586,853.8963317871094,450.0890884399414,752.9511032104492,375.331298828125,719.4419479370117,890.7351379394531,158.0653305053711,386.82274627685547,381.8215637207031,1355.2825012207031,973.0991363525391,1045.099105834961,387.6959686279297,949.5325393676758,1040.048927307129
2013-01-19 21:00:00,920.0575256347656,717.6511688232422,463.7386016845703,440.00025177001953,835.1896591186523,807.1746063232422,425.46205139160156,711.752685546875,354.7947082519531,680.0770111083984,841.9977416992188,149.41664123535156,365.6573791503906,360.9298400878906,1281.1269607543945,919.855110168457,987.9155349731445,366.48282623291016,897.5779876708984,983.1416854858398
2013-01-19 22:00:00,855.0882568359375,666.9746932983398,430.9919967651367,408.92992401123047,776.2132720947266,750.1764907836914,395.41831970214844,661.4927291870117,329.74110412597656,632.0538101196289,782.5406112670898,138.8656768798828,339.8367156982422,335.44300842285156,1190.6610107421875,854.9001312255859,918.1545181274414,340.60387420654297,834.1960983276367,913.7177658081055
2013-01-19 23:00:00,794.954216003418,620.0697402954102,400.68251037597656,380.1719512939453,721.6261215209961,697.4203720092773,367.6105499267578,614.9732894897461,306.5520782470703,587.6046600341797,727.5084915161133,129.09996032714844,315.9377212524414,311.8529968261719,1106.927833557129,794.7793273925781,853.5853500366211,316.6509323120117,775.5313034057617,849.4606170654297
2013-01-20 00:00:00,744.6268692016602,580.8140563964844,375.31590270996094,356.1038360595703,675.9410629272461,653.2677383422852,344.33768463134766,576.0402603149414,287.14473724365234,550.4043045043945,681.4510269165039,120.92683410644531,295.9361801147461,292.1100616455078,1036.8499069213867,744.4630508422852,799.5461502075195,296.60423278808594,726.4335861206055,795.6825485229492
2013-01-20 01:00:00,709.758659362793,553.6166152954102,357.74120330810547,339.42877197265625,644.2891616821289,622.6775512695312,328.21358489990234,549.0663604736328,273.6987762451172,524.6308441162109,649.5411148071289,115.26426696777344,282.07855224609375,278.4315948486328,988.2979431152344,709.6025161743164,762.1062698364258,282.71531677246094,692.4173049926758,758.423583984375
2013-01-20 02:00:00,699.5433731079102,545.6486129760742,352.59236907958984,334.54349517822266,635.0161514282227,613.7155838012695,323.4897232055664,541.1638488769531,269.75952911376953,517.0800247192383,640.192512512207,113.60530853271484,278.0186996459961,274.4242248535156,974.0737380981445,699.3894729614258,751.1375579833984,278.6463088989258,682.4516067504883,747.5078735351562
2013-01-20 03:00:00,695.3891448974609,542.4082946777344,350.4985122680664,332.5568161010742,631.2451248168945,610.0710525512695,321.56868743896484,537.9501647949219,268.1575698852539,514.0093536376953,636.3907470703125,112.93067169189453,276.36769104003906,272.79457092285156,968.2892227172852,695.2361602783203,746.6769485473633,276.9915771484375,678.3988800048828,743.0688171386719
2013-01-20 04:00:00,700.2243881225586,546.179817199707,352.9356231689453,334.86917877197266,635.6343460083008,614.3130493164062,323.80464935302734,541.6906814575195,270.0221405029297,517.5834045410156,640.8157501220703,113.71590423583984,278.2893524169922,274.6913833618164,975.0220108032227,700.0703353881836,751.8688049316406,278.9175720214844,683.1159820556641,748.2355880737305
2013-01-20 05:00:00,722.5618362426758,563.6031799316406,364.19441986083984,345.55164337158203,655.9113464355469,633.9098892211914,334.13414764404297,558.9708404541016,278.6359634399414,534.0945358276367,661.2580413818359,117.3434829711914,287.1669006347656,283.4541549682617,1006.125617980957,722.4028701782227,775.8537292480469,287.8151550292969,704.9076614379883,772.104606628418
2013-01-20 06:00:00,762.8100967407227,594.9970932006836,384.4808349609375,364.79962158203125,692.4470291137695,669.2200393676758,352.7461471557617,590.1067276000977,294.1565856933594,563.8447570800781,698.0915374755859,123.87976837158203,303.1627197265625,299.2431640625,1062.1689987182617,762.6422729492188,819.0704650878906,303.84708404541016,744.1725463867188,815.1125106811523
2013-01-20 07:00:00,817.0873565673828,637.333740234375,411.8383255004883,390.75670623779297,741.7176513671875,716.8379669189453,377.84557342529297,632.0953903198242,315.0871124267578,603.9647674560547,747.763801574707,132.69436645507812,324.73406982421875,320.5356216430664,1137.746955871582,816.907600402832,877.3508987426758,325.4671325683594,797.123664855957,873.1113204956055
2013-01-20 08:00:00,878.923942565918,685.5666961669922,443.0059509277344,420.3288879394531,797.8503112792969,771.0877456665039,406.4406509399414,679.9319152832031,338.93267822265625,649.6723861694336,804.3540267944336,142.73657989501953,349.30970764160156,344.7935256958008,1223.8508224487305,878.7305755615234,943.7481842041016,350.0982437133789,857.4494171142578,939.1877593994141
2013-01-20 09:00:00,932.2477722167969,727.1596450805664,469.8828811645508,445.83001708984375,846.2554550170898,817.8692245483398,431.0991897583008,721.1830139160156,359.4955368041992,689.0876541137695,853.1537475585938,151.39632415771484,370.50213623046875,365.7119598388672,1298.101188659668,932.0426864624023,1001.0048675537109,371.3385238647461,909.4704055786133,996.1677703857422
2013-01-20 10:00:00,959.8290786743164,748.6732482910156,483.7847442626953,459.02025604248047,871.2926025390625,842.066535949707,443.85359954833984,742.5197906494141,370.1315002441406,709.4748611450195,878.3949813842773,155.87550354003906,381.46373748779297,376.53184509277344,1336.5065460205078,959.6179122924805,1030.6203994750977,382.32486724853516,936.3778076171875,1025.6401824951172
2013-01-20 11:00:00,976.8545608520508,761.953254699707,492.3661346435547,467.16236877441406,886.7476272583008,857.0031509399414,451.72669219970703,755.6906356811523,376.69691467285156,722.0595626831055,893.9759902954102,158.64043426513672,388.2301559448242,383.21077728271484,1360.2135620117188,976.6396560668945,1048.9015884399414,389.10655975341797,952.9873199462891,1043.8330383300781
2013-01-20 12:00:00,975.1520080566406,760.6252517700195,491.50799560546875,466.34815979003906,885.2021255493164,855.5094909667969,450.9393844604492,754.3735580444336,376.04036712646484,720.8010940551758,892.4178924560547,158.36394500732422,387.5535202026367,382.54288482666016,1357.8428573608398,974.9374847412109,1047.073471069336,388.4283905029297,951.3263702392578,1042.0137481689453
2013-01-20 13:00:00,968.47802734375,755.4194869995117,488.1440887451172,463.1564483642578,879.1437530517578,849.6543350219727,447.85313415527344,749.210578918457,373.4667282104492,715.8678894042969,886.3101348876953,157.28009033203125,384.9010772705078,379.92474365234375,1348.5497131347656,968.2649536132812,1039.907241821289,385.7699737548828,944.8154449462891,1034.8821563720703
2013-01-20 14:00:00,956.0834655761719,745.7516479492188,481.89683532714844,457.2289810180664,867.8924942016602,838.7804794311523,442.12152099609375,739.622200012207,368.6871109008789,706.7062301635742,874.9671630859375,155.26721954345703,379.9751281738281,375.0624771118164,1331.291000366211,955.8731231689453,1026.598533630371,380.83289337158203,932.7237167358398,1021.6377563476562
2013-01-20 15:00:00,969.3633499145508,756.1100463867188,488.59032440185547,463.57984161376953,879.9474182128906,850.431037902832,448.26253509521484,749.8954620361328,373.8081283569336,716.5223007202148,887.1203460693359,157.42386627197266,385.25293731689453,380.2720489501953,1349.7824783325195,969.1500854492188,1040.8578643798828,386.12261962890625,945.6791381835938,1035.8281860351562
2013-01-20 16:00:00,1068.179298400879,833.1871643066406,538.3967437744141,510.8367156982422,969.6483917236328,937.1231460571289,493.9579772949219,826.3390731811523,411.91375732421875,789.5638732910156,977.5525283813477,173.47149658203125,424.5252380371094,419.03660583496094,1487.3779754638672,1067.9442977905273,1146.961898803711,425.48358154296875,1042.0807418823242,1141.4194946289062
2013-01-20 17:00:00,1091.4701690673828,851.3542022705078,550.1360855102539,521.9751358032227,990.7908706665039,957.5564346313477,504.7283706665039,844.3567962646484,420.89524841308594,806.7797393798828,998.8673477172852,177.25392150878906,433.78170013427734,428.1733932495117,1519.8091735839844,1091.2300415039062,1171.9705657958984,434.7609329223633,1064.8025512695312,1166.3073120117188
2013-01-20 18:00:00,1069.6775436401367,834.3558044433594,539.1519012451172,511.55321502685547,971.008430480957,938.4375686645508,494.6508102416992,827.4981079101562,412.49151611328125,790.6713333129883,978.9236526489258,173.71481323242188,425.1206817626953,419.62435150146484,1489.4641952514648,1069.4422073364258,1148.5706405639648,426.08036041259766,1043.5423736572266,1143.0204620361328
2013-01-20 19:00:00,1024.253532409668,798.9247665405273,516.2567443847656,489.83003997802734,929.7744216918945,898.5866851806641,473.64539337158203,792.358283996582,394.97501373291016,757.0953521728516,937.3535232543945,166.3379898071289,407.06787109375,401.80494689941406,1426.213882446289,1024.0281982421875,1099.7964248657227,407.98680114746094,999.2281951904297,1094.48193359375
2013-01-20 20:00:00,970.2486724853516,756.8006134033203,489.0365524291992,464.0032272338867,880.7510757446289,851.2077484130859,448.67193603515625,750.5803527832031,374.14952850341797,717.1766967773438,887.9305648803711,157.56764221191406,385.6047897338867,380.6193542480469,1351.0152435302734,970.0352172851562,1041.8084869384766,386.4752655029297,946.5428314208984,1036.7742080688477
2013-01-20 21:00:00,905.82421875,706.5490875244141,456.5645523071289,433.19344329833984,822.2692565917969,794.6875991821289,418.88014221191406,700.7418594360352,349.30602264404297,669.5562057495117,828.9720230102539,147.10516357421875,360.00064849853516,355.3462448120117,1261.3078994750977,905.6249313354492,972.6324615478516,360.8133239746094,883.6924362182617,967.9324645996094
2013-01-20 22:00:00,827.9155654907227,645.7798156738281,417.2960891723633,395.93509674072266,751.5470504760742,726.3376541137695,382.8528594970703,640.472053527832,319.26271057128906,611.968635559082,757.6733245849609,134.4528579711914,329.0375061035156,324.7834243774414,1152.8246154785156,827.7334289550781,888.9777374267578,329.7802963256836,807.6873168945312,884.6819763183594
2013-01-20 23:00:00,766.6238021850586,597.9718170166016,386.40306854248047,366.62345123291016,695.9089508056641,672.5658416748047,354.5097198486328,593.0569915771484,295.62723541259766,566.6637268066406,701.5816879272461,124.49911499023438,304.6783981323242,300.73925018310547,1067.479362487793,766.4551467895508,823.1654510498047,305.3661880493164,747.8930740356445,819.1877059936523
2013-01-21 00:00:00,727.2608642578125,567.2684555053711,366.56288146972656,347.79886627197266,660.1769332885742,638.0323944091797,336.30712127685547,562.6059875488281,280.44801330566406,537.5679092407227,665.5583953857422,118.10660552978516,289.03443145751953,285.2975387573242,1012.6687545776367,727.1008682250977,780.8993377685547,289.68690490722656,709.4918823242188,777.1258392333984
2013-01-21 01:00:00,712.6189498901367,555.84765625,359.1828842163086,340.79664611816406,646.8856048583984,625.1869049072266,329.53626251220703,551.2790603637695,274.80176544189453,526.7450637817383,652.1587295532227,115.72876739501953,283.2153091430664,279.55364990234375,992.2807235717773,712.4621658325195,765.1775131225586,283.85465240478516,695.2077026367188,761.4799880981445
2013-01-21 02:00:00,707.5793991088867,551.9167785644531,356.6427917480469,338.3865737915039,642.310920715332,620.7656707763672,327.20582580566406,547.3804931640625,272.85840606689453,523.0199966430664,647.5467529296875,114.91035461425781,281.2124481201172,277.5766906738281,985.2634429931641,707.4237365722656,759.7662811279297,281.8472671508789,690.2912902832031,756.0949020385742
2013-01-21 03:00:00,719.0205307006836,560.840934753418,362.40948486328125,343.8580780029297,652.6967010498047,630.8030700683594,332.49654388427734,556.2313003540039,277.2703552246094,531.476921081543,658.0171890258789,116.76837921142578,285.75948333740234,282.06493377685547,1001.1945648193359,718.8623428344727,772.0512390136719,286.4045639038086,701.4528884887695,768.3204956054688
2013-01-21 04:00:00,754.0249404907227,588.1446151733398,380.0528335571289,360.5982894897461,684.4722366333008,661.5127487182617,348.68363189697266,583.3105697631836,290.76883697509766,557.3510513305664,690.0517425537109,122.45307159423828,299.6712417602539,295.7968292236328,1049.936180114746,753.8590545654297,809.6373672485352,300.3477249145508,735.6020355224609,805.7249984741211
2013-01-21 05:00:00,867.4147109985352,676.5894165039062,437.2049255371094,414.82481384277344,787.402717590332,760.9906005859375,401.1184387207031,671.0284194946289,334.4944610595703,641.1651306152344,793.8212661743164,140.86748504638672,344.73560333251953,340.278564453125,1207.8248825073242,867.223876953125,931.3900985717773,345.5138244628906,846.2213821411133,926.8893890380859
2013-01-21 06:00:00,1046.3866653442383,816.1887664794922,527.4125518798828,500.41480255126953,949.8659591674805,918.004280090332,483.8804168701172,809.4803848266602,403.5100402832031,773.4554595947266,957.6088409423828,169.93238830566406,415.86421966552734,410.48756408691406,1457.0329971313477,1046.1564636230469,1123.5619735717773,416.8030014038086,1020.8205718994141,1118.1326446533203
2013-01-21 07:00:00,1156.371337890625,901.9775695800781,582.8483657836914,553.0129013061523,1049.7054290771484,1014.4948043823242,534.740608215332,894.5640716552734,445.9225769042969,854.7526092529297,1058.2621536254883,187.7938232421875,459.57530212402344,453.63350677490234,1610.180305480957,1156.1169357299805,1241.658462524414,460.61275482177734,1128.1180038452148,1235.658462524414
2013-01-21 08:00:00,1195.734275817871,932.6809234619141,602.6885528564453,571.8374862670898,1085.4374542236328,1049.0282592773438,552.9432067871094,925.0150756835938,461.101806640625,883.8484268188477,1094.2854537963867,194.18633270263672,475.2192611694336,469.0752182006836,1664.9909133911133,1195.4712142944336,1283.924575805664,476.2920455932617,1166.5192031860352,1277.7203369140625
2013-01-21 09:00:00,1210.5804977416992,944.2610855102539,610.1715316772461,578.9374160766602,1098.9142379760742,1062.0529861450195,559.8085403442383,936.5000534057617,466.8268508911133,894.8222808837891,1107.8720932006836,196.59735107421875,481.1195831298828,474.8992462158203,1685.663429260254,1210.3141784667969,1299.8657760620117,482.20568084716797,1181.0026931762695,1293.5845031738281
2013-01-21 10:00:00,1224.745704650879,955.3100357055664,617.3112487792969,585.7116622924805,1111.772819519043,1074.4802474975586,566.3589553833008,947.4582061767578,472.28926849365234,905.2927474975586,1120.8354873657227,198.89776611328125,486.7492446899414,480.4561233520508,1705.3876647949219,1224.4762649536133,1315.0757217407227,487.8480453491211,1194.8218078613281,1308.7209548950195
2013-01-21 11:00:00,1214.2580032348633,947.1295623779297,612.0251083374023,580.6961212158203,1102.2525253295898,1065.279296875,561.5091323852539,939.3449630737305,468.2449722290039,897.5405731201172,1111.2375869750977,197.19457244873047,482.5811309814453,476.3418960571289,1690.7841491699219,1213.9908752441406,1303.8145141601562,483.67052459716797,1184.590347290039,1297.5141525268555
2013-01-21 12:00:00,1217.7993087768555,949.8917999267578,613.8100433349609,582.3896789550781,1105.467170715332,1068.3861083984375,563.1467361450195,942.0844955444336,469.6105728149414,900.1581954956055,1114.4784393310547,197.7696762084961,483.9885482788086,477.73111724853516,1695.715202331543,1217.531394958496,1307.6169967651367,485.08111572265625,1188.0451278686523,1301.2982711791992
2013-01-21 13:00:00,1206.426284790039,941.0207672119141,608.0776672363281,576.9507369995117,1095.143211364746,1058.408447265625,557.8875045776367,933.2863693237305,465.22489166259766,891.7516098022461,1104.0703201293945,195.92269897460938,479.4685745239258,473.2695846557617,1679.878921508789,1206.1608657836914,1295.4051666259766,480.55094146728516,1176.9499740600586,1289.1454467773438
2013-01-21 14:00:00,1182.7267990112305,922.5350036621094,596.1323699951172,565.6169128417969,1073.6298141479492,1037.616683959961,546.9281616210938,914.9525451660156,456.0858383178711,874.2337112426758,1082.3815612792969,192.0739288330078,470.04972076416016,463.9725036621094,1646.878761291504,1182.4665985107422,1269.957748413086,471.11082458496094,1153.8295364379883,1263.8209915161133
2013-01-21 15:00:00,1191.375747680664,929.2812423706055,600.4917144775391,569.7531127929688,1081.4809646606445,1045.2044830322266,550.9276885986328,921.6433410644531,459.4210662841797,880.6267395019531,1090.2967071533203,193.47850799560547,473.487060546875,467.3654098510742,1658.9219207763672,1191.1136474609375,1279.2445907592773,474.5559310913086,1162.2671661376953,1273.0629653930664
2013-01-21 16:00:00,1245.5849075317383,971.5647583007812,627.8148803710938,595.6776275634766,1130.6897735595703,1092.7626647949219,575.9956283569336,963.5793228149414,480.32532501220703,920.696418762207,1139.9066467285156,202.28203582763672,495.0313415527344,488.6311492919922,1734.4050521850586,1245.3108825683594,1337.451904296875,496.14884185791016,1215.1518478393555,1330.9890060424805
2013-01-21 17:00:00,1218.8889389038086,950.7417221069336,614.3592529296875,582.910774230957,1106.4562911987305,1069.3420486450195,563.6506118774414,942.9274291992188,470.03076934814453,900.9636154174805,1115.4756240844727,197.9466323852539,484.4216003417969,478.1585693359375,1697.2324523925781,1218.6207885742188,1308.786994934082,485.51514434814453,1189.1081314086914,1302.4626083374023
2013-01-21 18:00:00,1184.1569442749023,923.650520324707,596.8532028198242,566.3008422851562,1074.9280319213867,1038.8713607788086,547.5895004272461,916.0588989257812,456.63733673095703,875.2908325195312,1083.6903686523438,192.30618286132812,470.6180953979492,464.5335388183594,1648.8701477050781,1183.8964233398438,1271.4933624267578,471.6804885864258,1155.2247314453125,1265.3491973876953
2013-01-21 19:00:00,1121.6393432617188,874.8863677978516,565.3423233032227,536.4029769897461,1018.1771774291992,984.0241165161133,518.6794967651367,867.6955413818359,432.5291442871094,829.0798263549805,1026.4768905639648,182.15337371826172,445.7718048095703,440.0084762573242,1561.818000793457,1121.392578125,1204.3648376464844,446.7780990600586,1094.234603881836,1198.5450439453125
2013-01-21 20:00:00,1052.5158462524414,820.9695663452148,530.5018539428711,503.34596252441406,955.4297637939453,923.381462097168,486.71472930908203,814.2218933105469,405.8735885620117,777.985954284668,963.2180023193359,170.92777252197266,418.30013275146484,412.89198303222656,1465.5675201416016,1052.284294128418,1130.1432037353516,419.2444152832031,1026.7999877929688,1124.6820678710938
2013-01-21 21:00:00,968.0694122314453,755.1007766723633,487.9381332397461,462.96104431152344,878.772834777832,849.2958602905273,447.66417694091797,748.8944778442383,373.30916595458984,715.5658569335938,885.9361953735352,157.21372985839844,384.73868560791016,379.7644500732422,1347.9807434082031,967.8564376831055,1039.4684982299805,385.6072082519531,944.4168167114258,1034.4455261230469
2013-01-21 22:00:00,885.5298309326172,690.7193298339844,446.33553314208984,423.48802947998047,803.8468627929688,776.8831558227539,409.4954147338867,685.0422058105469,341.4800567626953,654.5552444458008,810.3994598388672,143.8093719482422,351.9350814819336,347.3849563598633,1233.0491485595703,885.3350143432617,950.8412857055664,352.7295455932617,863.8939056396484,946.24658203125
2013-01-21 23:00:00,809.5961456298828,631.4905319213867,408.06250762939453,387.1741714477539,734.9174423217773,710.2658538818359,374.38140869140625,626.3002166748047,312.1983337402344,598.4275054931641,740.9081573486328,131.47779083251953,321.75684356689453,317.59688568115234,1127.3158645629883,809.4180297851562,869.3071746826172,322.4831848144531,789.8154830932617,865.1064682006836
2013-01-22 00:00:00,762.7419891357422,594.943977355957,384.4465103149414,364.76705169677734,692.3852081298828,669.1602935791016,352.7146530151367,590.0540390014648,294.13033294677734,563.7944183349609,698.0292205810547,123.86871337890625,303.1356506347656,299.21644592285156,1062.0741729736328,762.5741882324219,818.9973373413086,303.81995391845703,744.1061096191406,815.0397415161133
2013-01-22 01:00:00,743.9458465576172,580.2828521728516,374.97264862060547,355.7781524658203,675.3228607177734,652.6702728271484,344.0227584838867,575.5134201049805,286.88211822509766,549.9009094238281,680.8277893066406,120.81623840332031,295.66551971435547,291.84290313720703,1035.901626586914,743.7821807861328,798.8149032592773,296.33296966552734,725.7692108154297,794.954833984375
2013-01-22 02:00:00,739.9959335327148,577.2018966674805,372.9817657470703,353.8891830444336,671.7372894287109,649.2049789428711,342.1961975097656,572.4577865600586,285.3589401245117,546.9812622070312,677.2129898071289,120.17476654052734,294.09571075439453,290.2933883666992,1030.401596069336,739.833137512207,794.5736694335938,294.7596130371094,721.9157943725586,790.7340927124023
2013-01-22 03:00:00,747.6233520507812,583.1513366699219,376.82623291015625,357.53684997558594,678.6611404418945,655.8965835571289,345.7233428955078,578.3583297729492,288.3002471923828,552.6192092895508,684.1932830810547,121.41346740722656,297.12706756591797,293.2855529785156,1041.0223388671875,747.4588775634766,802.7636413574219,297.79781341552734,729.3568649291992,798.8844833374023
2013-01-22 04:00:00,777.7244262695312,606.63037109375,391.9981384277344,371.93212127685547,705.9856338500977,682.3045196533203,359.6429748535156,601.6443862915039,299.9078826904297,574.8689498901367,711.7405090332031,126.3018569946289,309.09010314941406,305.0939178466797,1082.9363403320312,777.5533218383789,835.0847854614258,309.78785705566406,758.7224807739258,831.049446105957
2013-01-22 05:00:00,883.5548706054688,689.1788482666016,445.340087890625,422.5435485839844,802.0540771484375,775.150505065918,408.58213806152344,683.5143890380859,340.71846771240234,653.0954208374023,808.5920562744141,143.48863983154297,351.1501693725586,346.6101989746094,1230.2991333007812,883.3604888916016,948.7206649780273,351.94287109375,861.9671936035156,944.1362152099609
2013-01-22 06:00:00,1060.2794723510742,827.0252456665039,534.4149703979492,507.0587692260742,962.4772567749023,930.1925582885742,490.3048629760742,820.2277984619141,408.86741638183594,783.7245712280273,970.3229370117188,172.1885757446289,421.3856201171875,415.9375762939453,1476.3779220581055,1060.0462112426758,1138.4794235229492,422.3368682861328,1034.373924255371,1132.978012084961
2013-01-22 07:00:00,1173.260627746582,915.1513214111328,591.3611145019531,561.0898895263672,1065.0368194580078,1029.3119277954102,542.5507202148438,907.6295547485352,452.4354705810547,867.2366256713867,1073.718521118164,190.53662872314453,466.28759002685547,460.25901794433594,1633.697654724121,1173.0025100708008,1259.7934036254883,467.34020233154297,1144.5946426391602,1253.7057723999023
2013-01-22 08:00:00,1212.2830505371094,945.5890808105469,611.029670715332,579.7516326904297,1100.4597396850586,1063.546646118164,560.5958557128906,937.817138671875,467.48338317871094,896.0807495117188,1109.430191040039,196.87384033203125,481.79622650146484,475.56714630126953,1688.0341339111328,1212.0163497924805,1301.6938934326172,482.88385009765625,1182.6636428833008,1295.4037857055664
2013-01-22 09:00:00,1221.1363067626953,952.4946746826172,615.4919967651367,583.9855422973633,1108.496353149414,1071.3136825561523,564.6898651123047,944.6659851074219,470.8973922729492,902.6247863769531,1117.5323181152344,198.3115997314453,485.3147659301758,479.0401916503906,1700.3617782592773,1220.867660522461,1311.2001113891602,486.4103317260742,1191.3005905151367,1304.8640670776367
2013-01-22 10:00:00,1219.025146484375,950.8479614257812,614.4279022216797,582.9759140014648,1106.579933166504,1069.4615478515625,563.7136001586914,943.0327987670898,470.0832824707031,901.0642929077148,1115.6002655029297,197.96875,484.4757308959961,478.2120056152344,1697.422103881836,1218.7569580078125,1308.9332427978516,485.56939697265625,1189.2410125732422,1302.608154296875
2013-01-22 11:00:00,1196.4833984375,933.2652359008789,603.0661392211914,572.1957397460938,1086.1174774169922,1049.6854705810547,553.2896194458008,925.5945892333984,461.39068603515625,884.4021530151367,1094.9710083007812,194.3079833984375,475.5169906616211,469.3690872192383,1666.0340194702148,1196.2201690673828,1284.7289505004883,476.5904312133789,1167.250015258789,1278.5208206176758
2013-01-22 12:00:00,1189.2645874023438,927.6345138549805,599.4276275634766,568.7434844970703,1079.5645446777344,1043.3523406982422,549.9514312744141,920.0101547241211,458.60694885253906,879.0662384033203,1088.3646697998047,193.13565826416016,472.6480255126953,466.53721618652344,1655.9822540283203,1189.0029525756836,1276.9777221679688,473.7149963378906,1160.2075881958008,1270.8070526123047
2013-01-22 13:00:00,1181.9776763916016,921.95068359375,595.7547836303711,565.2586517333984,1072.9497909545898,1036.95947265625,546.5817413330078,914.3730316162109,455.7969512939453,873.6799850463867,1081.6959915161133,191.9522705078125,469.7519989013672,463.6786346435547,1645.8356475830078,1181.717643737793,1269.1533737182617,470.8124313354492,1153.0987167358398,1263.0205078125
2013-01-22 14:00:00,1174.4864654541016,916.1074905395508,591.9789733886719,561.6761245727539,1066.1495819091797,1030.3873672485352,543.1175842285156,908.5778579711914,452.9081726074219,868.1427230834961,1074.840347290039,190.73570251464844,466.77477264404297,460.7398986816406,1635.4045639038086,1174.2280731201172,1261.1096496582031,467.82848358154297,1145.79052734375,1255.0156555175781
2013-01-22 15:00:00,1179.4579010009766,919.9852447509766,594.4847412109375,564.0536270141602,1070.6624450683594,1034.7488555908203,545.4165267944336,912.4237442016602,454.82527923583984,871.8174591064453,1079.3899993896484,191.54306030273438,468.7505645751953,462.69014739990234,1642.3270111083984,1179.1984252929688,1266.44775390625,469.8087387084961,1150.6405029296875,1260.3279647827148
2013-01-22 16:00:00,1240.8858795166016,967.8994827270508,625.4464111328125,593.4303970336914,1126.424186706543,1088.6401596069336,573.8226547241211,959.9441680908203,478.5132751464844,917.2230377197266,1135.6062850952148,201.51891326904297,493.16381072998047,486.78775787353516,1727.8619079589844,1240.6128845214844,1332.4062957763672,494.277099609375,1210.567626953125,1325.9677734375
2013-01-22 17:00:00,1225.7672424316406,956.1068420410156,617.8261337280273,586.2001953125,1112.7001190185547,1075.3764419555664,566.8313446044922,948.2484512329102,472.68318939208984,906.0478286743164,1121.7703475952148,199.06366729736328,487.1552276611328,480.8568649291992,1706.8100814819336,1225.497573852539,1316.172592163086,488.2549514770508,1195.8183822631836,1309.8125228881836
2013-01-22 18:00:00,1189.468894958496,927.7938842773438,599.5306015014648,568.8411865234375,1079.7500076293945,1043.5315856933594,550.0459060668945,920.1682052612305,458.6857376098633,879.2172546386719,1088.5516357421875,193.16883850097656,472.7292251586914,466.6173629760742,1656.266731262207,1189.2072143554688,1277.1970977783203,473.79637145996094,1160.4068984985352,1271.0253677368164
2013-01-22 19:00:00,1127.7685165405273,879.6671676635742,568.4316253662109,539.3341369628906,1023.7409896850586,989.4012985229492,521.5138092041016,872.4370422363281,434.89269256591797,833.6103134155273,1032.0860595703125,183.14874267578125,448.2077102661133,442.4128952026367,1570.3525161743164,1127.520408630371,1210.946060180664,449.2195129394531,1100.2140274047852,1205.0944747924805
2013-01-22 20:00:00,1060.9604873657227,827.5564422607422,534.7582321166992,507.3844528198242,963.095458984375,930.7900238037109,490.6197814941406,820.7546310424805,409.1300354003906,784.2279586791992,970.9461822509766,172.2991714477539,421.6562805175781,416.2047348022461,1477.3262023925781,1060.7270812988281,1139.2106704711914,422.60813903808594,1035.0383071899414,1133.7057189941406
2013-01-22 21:00:00,980.1915588378906,764.5561218261719,494.04808807373047,468.7582244873047,889.7768096923828,859.9307250976562,453.2698211669922,758.2721252441406,377.98372650146484,724.5261611938477,897.0298690795898,159.18235778808594,389.5563735961914,384.5198516845703,1364.8601379394531,979.9759216308594,1052.4847030639648,390.43577575683594,956.242790222168,1047.3988342285156
2013-01-22 22:00:00,896.6304550170898,699.3778991699219,451.93060302734375,428.7966995239258,813.9235382080078,786.621826171875,414.62866973876953,693.6296005249023,345.76070404052734,662.7604675292969,820.5582809448242,145.61209869384766,356.34678649902344,351.7396240234375,1248.506118774414,896.4331893920898,962.7606201171875,357.1512145996094,874.7233047485352,958.1083221435547
2013-01-22 23:00:00,823.9656600952148,642.698844909668,415.3052062988281,394.0461196899414,747.9614868164062,722.8723602294922,381.02630615234375,637.4164123535156,317.73954010009766,609.0489807128906,754.0585327148438,133.81138610839844,327.4676971435547,323.2339096069336,1147.3245849609375,823.7843856811523,884.7364959716797,328.2069396972656,803.8339080810547,880.4612350463867
