run_id,t,generator,bus,q_market,r_up,r_down,q_final,q_max,up_cost,down_compensation,lambda_e,vc
11,1,NL0 1 coal,NL0 1,53.888888888888886,0.0,0.0,53.888888888888886,53.888888888888886,0.0,0.0,5.0,5.0
11,1,NL0 10 coal,NL0 10,141.11111111111111,0.0,0.0,141.11111111111111,146.11111111111111,0.0,0.0,5.0,5.0
11,1,NL0 0 0 solar,NL0 0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
11,1,NL0 1 0 solar,NL0 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
11,1,NL0 10 0 solar,NL0 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
11,2,NL0 0 coal,NL0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
11,2,NL0 1 coal,NL0 1,53.888888888888886,0.0,0.0,53.888888888888886,53.888888888888886,0.0,0.0,5.0,5.0
11,2,NL0 10 coal,NL0 10,141.11111111111111,0.0,0.0,141.11111111111111,146.11111111111111,0.0,0.0,5.0,5.0
11,2,NL0 0 0 solar,NL0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
11,2,NL0 1 0 solar,NL0 1,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
11,2,NL0 10 0 solar,NL0 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
11,3,NL0 0 coal,NL0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
11,3,NL0 1 coal,NL0 1,53.888888888888886,0.0,0.0,53.888888888888886,53.888888888888886,0.0,0.0,5.0,5.0
11,3,NL0 10 coal,NL0 10,141.11111111111111,0.0,0.0,141.11111111111111,146.11111111111111,0.0,0.0,5.0,5.0
11,3,NL0 0 0 solar,NL0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
11,3,NL0 1 0 solar,NL0 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
11,3,NL0 10 0 solar,NL0 10,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
