variable,min,max,mean,median,std
c_NL0 15 Invest,45.23752720953917,679.0939638553051,457.9030775639561,514.4514265229757,185.03154140827664
c_NL0 16 Invest,154.3800608226693,284.17704278484445,213.77876266797315,218.65827766939907,36.38261400379672
c_NL0 17 Invest,144.12360489917512,268.4694381612324,213.9627275632359,230.37879312582947,37.9421537251311
c_NL0 18 Invest,139.5882776232752,232.2569689905386,198.43645833862692,197.65694362983865,23.814045602224216
c_NL0 19 Invest,210.07874885916567,742.8355691858452,433.5408156230568,360.54619682907276,164.48331334225912
c_NL0 2 Invest,490.33504091332634,624.0349226668022,522.7332060006131,490.33504091332634,47.16290476809701
c_NL0 20 Invest,143.57789812490626,242.15735926822475,214.00819470074947,218.93850665071773,26.62298302352895
c_NL0 21 Invest,161.83737764171417,264.2807957821959,203.67925716533279,193.1218984796527,28.367599537812552
c_NL0 22 Invest,704.300759240644,1000.0,941.4690139498143,1000.0,123.40249807179052
c_NL0 23 Invest,171.45818895460457,264.7729660504601,219.9439699053004,218.13654232406518,22.32917918180862
c_NL0 24 Invest,88.34966204306659,254.35784530743058,214.79400872079395,219.10003396486277,46.639489173162644
c_NL0 25 Invest,541.0398150835458,1000.0,753.328758878465,788.3460847288103,126.3725211554421
c_NL0 26 Invest,522.58765693775,960.6375358193663,657.8135173094888,588.8990017778783,137.23380093782092
c_NL0 27 Invest,158.76037951912986,258.10116158690056,223.83916502706978,227.02200892751398,24.850880176429367
c_NL0 28 Invest,494.0497986547374,854.5406756371069,777.6048362380026,854.5406756371069,120.1889841310295
c_NL0 3 Invest,156.25004505266497,237.71930777359194,210.59186500467436,214.24025288395922,20.945316055610775
c_NL0 30 Invest,211.2086045236132,248.61029327937388,225.96392533598078,225.54870333935457,10.062160040762816
c_NL0 31 Invest,353.5297272556485,942.9101150100253,673.748254218245,704.4936583617039,145.13445768091077
c_NL0 33 Invest,0.0,1000.0,291.19382845410814,241.93582727768933,260.1725906207335
c_NL0 4 Invest,605.5099423839914,921.1122854168505,688.5931420950535,650.5614407588939,100.2251127350643
c_NL0 5 Invest,29.04633464833762,1000.0,836.2916777677095,1000.0,322.5535848891301
c_NL0 6 Invest,784.6028846818863,1000.0,835.4137710762573,823.7476283671675,59.31156457427421
c_NL0 7 Invest,0.0,1000.0,642.435656313062,656.6642962898176,252.82466149540323
c_NL0 8 Invest,180.2352138699324,245.55504916497432,225.6904226834377,232.56418854926454,17.851870455660563
c_NL0 9 Invest,712.8947206151275,1000.0,866.0744315079497,886.8698810970494,75.8690678355352
