run_id,zone_a,zone_b,bound,f_ab,phi_lo,phi_hi,at_bound
72,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
72,1,3,594.3359141091846,-594.3359141091846,18839.934474477777,0.0,lower
72,2,3,594.3359141091846,-594.3359141091846,18839.934474477777,0.0,lower
73,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
73,1,3,594.3359141091846,-594.3359141091846,18839.934474477817,0.0,lower
73,2,3,594.3359141091846,-594.3359141091846,18839.934474477817,0.0,lower
74,1,2,594.3359141091846,594.3359141091896,0.0,0.0,upper
74,1,3,594.3359141091846,-594.3359141091846,18839.934474477683,0.0,lower
74,2,3,594.3359141091846,-594.3359141091846,18839.934474477683,0.0,lower
75,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
75,1,3,594.3359141091846,-594.3359141091846,18839.934474476744,0.0,lower
75,2,3,594.3359141091846,-594.3359141091846,18839.934474476744,0.0,lower
76,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
76,1,3,594.3359141091846,-594.3359141091846,18839.93447447564,0.0,lower
76,2,3,594.3359141091846,-594.3359141091846,18839.93447447564,0.0,lower
77,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
77,1,3,594.3359141091846,-594.3359141091846,18839.93447447726,0.0,lower
77,2,3,594.3359141091846,-594.3359141091846,18839.93447447726,0.0,lower
78,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
78,1,3,594.3359141091846,-594.3359141091846,18839.934474477704,0.0,lower
78,2,3,594.3359141091846,-594.3359141091846,18839.934474477704,0.0,lower
79,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
79,1,3,594.3359141091846,-594.3359141091846,18839.93447447777,0.0,lower
79,2,3,594.3359141091846,-594.3359141091846,18839.93447447777,0.0,lower
80,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
80,1,3,594.3359141091846,-594.3359141091846,18839.93447447784,0.0,lower
80,2,3,594.3359141091846,-594.3359141091846,18839.93447447784,0.0,lower
